Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
110718,11:07:18,1256.9923,7744.7417,0dfc,0,5,00bd,63,0d20,5b,57,0,73,55,02f1,3.50E+07,68
110718,11:07:18,1256.9923,7744.7417,0df4,0,5,00be,5f,0d98,5b,57,0,73,55,02f1,3.50E+07,68
110719,11:07:19,1256.9923,7744.7417,0df0,0,5,00c1,5f,0d98,5b,57,0,74,56,02ca,3560,65
110719,11:07:19,1256.9923,7744.7417,0.00E+00,0,5,00c9,63,0d48,5b,57,0,74,56,02ca,3560,65
110720,11:07:20,1256.9923,7744.7417,0df4,0,1,00c3,63,0d48,5b,57,0,74,56,02d2,3485,68
110720,11:07:20,1256.9923,7744.7417,0df4,0,5,00cc,65,0.00E+00,5b,57,0,74,56,02d2,3485,68
110721,11:07:21,1256.9923,7744.7417,0dc8,0,5,00dc,65,0.00E+00,5b,57,0,74,56,02f8,360f,5d
110721,11:07:21,1256.9923,7744.7417,0.00E+00,0,5,00cc,66,0e9c,5c,57,0,74,56,02f8,360f,5d
110722,11:07:22,1256.9923,7744.7417,0e1c,0,5,00c9,66,0e9c,5c,57,0,74,56,02ec,3637,5f
110722,11:07:22,1256.9923,7744.7417,0.00E+00,0,5,00c4,61,0.00E+00,5c,57,0,74,56,200,3600,5f
110723,11:07:23,1256.9923,7744.7417,0.00E+00,0,5,00c9,61,0.00E+00,5c,57,0,74,56,300,3600,63
110723,11:07:23,1256.9923,7744.7417,0.00E+00,0,5,00c9,64,0d00,5c,57,0,74,56,300,3600,63
110724,11:07:24,1256.9923,7744.7417,0e0c,0,5,00c5,64,0d00,5c,57,0,74,56,200,3500,63
110724,11:07:24,1256.9923,7744.7417,0.00E+00,0,5,00cd,66,0d00,5c,57,0,74,56,200,3500,63
110725,11:07:25,1256.9923,7744.7417,0e1c,0,5,00c5,66,0d00,5c,57,0,74,56,300,3600,64
110725,11:07:25,1256.9923,7744.7417,0.00E+00,0,5,00be,5a,0d00,5c,57,0,74,56,300,3600,64
110726,11:07:26,1256.9923,7744.7417,0.00E+00,0,5,00bc,5a,0d00,5c,57,0,74,56,200,3600,69
110726,11:07:26,1256.9923,7744.7417,0ef8,0,5,00ac,4d,0d00,5c,57,0,74,56,200,3600,69
110727,11:07:27,1256.9923,7744.7417,0.00E+00,0,5,00a0,4d,0d00,5c,57,0,74,56,200,3600,66
110727,11:07:27,1256.9923,7744.7417,0d90,0,5,00c5,67,0d00,5b,57,0,74,56,200,3600,66
110728,11:07:28,1256.9923,7744.7417,0d90,0,1,00ce,67,0d20,5b,57,0,74,55,02cb,35a2,61
110728,11:07:28,1256.9923,7744.7417,0dd0,0,1,0.00E+00,6f,0d98,5b,57,0,74,55,02cb,35a2,61
110729,11:07:29,1256.9923,7744.7417,0dd4,0,1,00f2,6f,0d98,5b,57,0,74,55,02d9,3479,4d
110729,11:07:29,1256.9923,7744.7417,0.00E+00,0,1,00fb,79,0.00E+00,5c,57,2,74,55,02d9,3479,4d
110730,11:07:30,1256.9923,7744.7417,0d94,0,1,120,79,0.00E+00,5c,57,2,74,56,02f6,369d,33
110730,11:07:30,1256.9923,7744.7417,0.00E+00,0,1,113,82,0e9c,5c,57,5,74,56,02f6,369d,33
110731,11:07:31,1256.9924,7744.7417,109c,0,5,00d3,82,0e9c,5c,57,5,74,56,03b0,36bf,43
110731,11:07:31,1256.9926,7744.7417,0f48,0,5,00a5,49,0d98,5c,57,5,74,56,03b0,36bf,43
110732,11:07:32,1256.993,7744.7417,0.00E+00,0,5,00a0,49,0d98,5c,57,5,74,56,302,36b2,56
110732,11:07:32,1256.9933,7744.7418,0.00E+00,0,5,009d,4e,0d34,5c,57,2,74,56,302,36b2,56
110733,11:07:33,1256.9935,7744.7418,0e1c,0,5,009e,4e,0d34,5c,57,2,74,55,02de,36c5,69
