Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR,,
52332,05:23:32,1257.3871,7738.4812,16e8,6a,2,02fa,a4,1d00,5d,57,11,50,44,600,3700,5,,
52333,05:23:33,1257.3882,7738.4814,1910,71,2,034d,9f,2100,66,57,15,50,44,600,3700,5,,
52333,05:23:33,1257.39,7738.4817,1ba4,7f,2,03ca,9f,2100,66,57,15,50,45,800,3700,5,,
52334,05:23:34,1257.3913,7738.4819,1e24,68,2,464,99,2700,76,57,19,50,45,800,3700,5,,
52334,05:23:34,1257.3934,7738.4821,20b0,53,2,519,99,2700,76,57,19,50,47,0c00,3700,3b,,
52335,05:23:35,1257.395,7738.4822,2378,4e,2,04b3,8c,2918,94,57,1d,50,47,0c24,3783,3b,,
52335,05:23:35,1257.3977,7738.4822,24c4,0,1,02b6,8c,2918,94,57,1d,50,48,0cc3,3787,53,,
52336,05:23:36,1257.3995,7738.4822,1e68,0,1,00c1,1f,15cc,7a,57,1c,50,48,0cc3,3787,53,,
52336,05:23:36,1257.4023,7738.4823,10f0,0,2,27,1f,15cc,7a,57,1c,50,47,02d4,37a3,33,,
52337,05:23:37,1257.4043,7738.4822,1650,29,2,029a,98,12ac,64,57,1e,50,47,02d4,37a3,33,,
52337,05:23:37,1257.4071,7738.4822,1850,14,2,211,98,12ac,64,57,1e,51,44,067b,376d,61,,
52338,05:23:38,1257.409,7738.4821,1860,3,2,41,0,125c,62,57,1c,51,44,067b,376d,61,,
52338,05:23:38,,257.4108,,7738.4819,1704,0,1,0,0,125c,62,57,1c,51,44,057d,377d,5e
52339,05:23:39,1257.4134,7738.4818,1600,0,1,0,0,107c,5d,57,1a,51,44,057d,377d,5e,,
52339,05:23:39,,257.4143,,7738.4817,14c4,0,5,0,0,107c,5d,57,1a,51,43,04bf,3758,60
52340,05:23:40,1257.4175,7738.4816,1290,0,5,73,13,0f00,5c,57,17,51,43,04bf,3758,60,,
52340,05:23:40,1257.4197,7738.4814,0d8c,0,5,99,13,0f00,5c,57,17,51,43,100,3700,58,,
52341,05:23:41,1257.4211,7738.4813,0de8,0,5,00ac,5b,0c00,5a,57,15,51,43,100,3700,58,,
52341,05:23:41,,257.4217,,7738.4812,0.00E+00,0,5,00a8,5b,0c00,5a,57,15,51,3f,200,3700,67
52342,05:23:42,1257.424,7738.481,0.00E+00,0,5,00aa,53,0d00,5a,57,11,51,3f,200,3700,67,,
52342,05:23:42,,257.4251,,7738.4809,0.00E+00,0,5,00ac,53,0d00,5a,57,11,52,41,200,3700,5e
52343,05:23:43,,257.4251,,7738.4809,0.00E+00,0,5,00ad,57,0d00,5a,57,0e,52,41,200,3700,5e
52343,05:23:43,1257.4278,7738.4805,0.00E+00,0,5,00ac,57,0d00,5a,57,0e,52,41,200,3700,5b,,
52344,05:23:44,1257.4285,7738.4803,0.00E+00,0,1,00ad,56,0d00,5a,57,0b,52,41,200,3700,5b,,
52344,05:23:44,1257.4296,7738.48,0.00E+00,9,2,00ca,56,0d00,5a,57,0b,52,41,300,3700,52,,
52345,05:23:45,1257.4304,7738.4798,12d4,0,1,00f9,4e,1100,5a,57,0b,52,41,300,3700,52,,
52345,05:23:45,,257.4307,,7738.4798,123c,0,1,0.00E+00,4e,1100,5a,57,0b,52,43,200,3700,32
52346,05:23:46,1257.432,7738.4797,1254,2e,2,01b9,80,11f8,5a,57,0d,52,43,02f8,3773,32,,
52346,05:23:46,,257.4327,,7738.4797,10f0,41,2,218,80,11f8,5a,57,0d,52,42,041c,374d,5
52347,05:23:47,1257.4339,7738.4797,12dc,60,2,024b,ae,1ab8,5c,57,10,52,42,041c,374d,5,,
52347,05:23:47,1257.4352,7738.4797,14d4,61,2,294,ae,1ab8,5c,57,10,52,43,056a,3763,32,,
52348,05:23:48,1257.4363,7738.4797,16d4,60,2,301,a8,206c,62,57,13,52,43,056a,3763,32,,
52348,05:23:48,1257.4379,7738.4798,1914,5a,2,352,a8,206c,62,57,13,52,45,732,378c,32,,
52349,05:23:49,,257.4379,,7738.4798,1b4c,49,2,03b2,9a,24b8,6d,57,17,52,45,732,378c,32
52349,05:23:49,,257.4398,,7738.4798,1dc4,45,2,03b9,9a,24b8,6d,57,17,53,46,989,379c,36
52350,05:23:50,,257.4398,,7738.4798,1ffc,44,2,3e05,7f,2670,7e,57,1a,53,46,989,379c,36
52350,05:23:50,,257.4398,,7738.4798,21e8,2f,2,03da,7f,2670,7e,57,1a,53,47,0c21,3782,4b
52351,05:23:51,,257.4398,,7738.4798,23b4,2e,2,03a2,6c,256c,8d,57,1d,53,47,0c21,3782,4b
52351,05:23:51,,257.4398,,7738.4798,24d8,27,2,037c,6c,2500,8d,57,1d,53,48,0d00,3700,64
52352,05:23:52,,257.4398,,7738.4798,25c0,27,2,037d,63,2400,92,57,1e,53,48,0d00,3700,64
52352,05:23:52,,257.4398,,7738.4798,26a4,25,2,369,63,2400,92,57,1e,53,47,0c00,3700,6c
52353,05:23:53,,257.4398,,7738.4798,2790,2d,2,03a7,64,2500,8d,57,20,53,47,0c00,3700,6c
52353,05:23:53,,257.4398,,7738.4798,286c,2e,2,03ca,64,2500,8d,57,20,53,47,0c00,3700,6e
52354,05:23:54,,257.4398,,7738.4798,2998,2c,2,03cd,66,2500,8b,57,20,53,47,0c00,3700,6e
52354,05:23:54,1257.465,7738.4796,2878,0,1,134,66,2500,8b,57,20,54,47,900,3700,65,,
52355,05:23:55,1257.4673,7738.4796,204c,0,1,008a,16,1200,6b,57,20,54,47,900,3700,65,,
52355,05:23:55,1257.4709,7738.4795,1450,14,2,0,16,1200,6b,57,20,54,44,300,3700,4f,,
52356,05:23:56,1257.4732,7738.4794,1998,41,2,300,9b,1600,63,57,21,54,44,300,3700,4f,,
52356,05:23:56,1257.4768,7738.4791,1aec,69,2,039f,9b,1600,63,57,21,54,43,700,3700,33,,
52357,05:23:57,1257.4791,7738.4789,1bf8,4a,2,03c8,95,224c,72,57,23,54,43,07d9,37a3,33,,
52357,05:23:57,1257.4826,7738.4787,1ce4,30,2,033b,95,224c,72,57,23,54,44,8e07,379d,40,,
52358,05:23:58,1257.485,7738.4785,1d5c,29,2,02ce,66,2148,77,57,25,54,44,8e07,379d,40,,
52358,05:23:58,1257.4885,7738.4783,1e10,3a,2,032d,66,2148,77,57,25,55,45,980,3780,4a,,
52359,05:23:59,1257.4909,7738.4781,1ee4,34,2,035e,71,24cc,7e,57,27,55,45,980,3780,4a,,
52359,05:23:59,1257.4945,7738.4781,1fc0,34,2,036d,71,24cc,7e,57,27,55,46,0ad9,3774,5a,,
52400,05:24:00,1257.4969,7738.4781,2008,39,2,386,72,251c,86,57,29,55,46,0ad9,3774,5a,,
52400,05:24:00,1257.5006,7738.4781,2114,2f,2,037e,72,251c,86,57,29,55,47,0aab,3789,66,,
52401,05:24:01,1257.5032,7738.4782,21cc,3e,2,038d,6f,2634,87,57,2a,55,47,0aab,3789,66,,
52401,05:24:01,1257.5072,7738.4784,226c,29,2,037a,6f,2634,87,57,2a,55,46,09ca,379c,70,,
52402,05:24:02,1257.5099,7738.4786,22a0,0e,2,02a5,4b,1bf8,7c,57,2b,55,46,09ca,379c,70,,
52402,05:24:02,1257.5141,7738.4789,22a0,0d,2,01dc,4b,1b00,7c,57,2b,56,46,600,3700,67,,
52403,05:24:03,1257.5168,7738.4789,227c,0d,2,01c4,38,1800,68,57,2a,56,46,600,3700,67,,
52403,05:24:03,1257.5209,7738.4791,21d8,0b,2,192,38,1800,68,57,2a,56,43,600,3700,68,,
52404,05:24:04,1257.5236,7738.4792,2190,9,2,148,2b,1500,63,57,29,56,43,600,3700,68,,
52404,05:24:04,1257.5275,7738.4792,2138,8,2,124,2b,1500,63,57,29,56,43,600,3700,6a,,
52405,05:24:05,1257.5301,7738.4794,20b8,9,2,119,26,1500,60,57,28,56,43,600,3700,6a,,
52405,05:24:05,1257.5338,7738.4796,202c,8,2,117,26,1500,60,57,28,56,43,500,3700,6c,,
52406,05:24:06,1257.5363,7738.4797,1fac,9,2,118,26,1500,5f,57,26,56,43,500,3700,6c,,
52406,05:24:06,1257.5399,7738.4798,1f28,9,2,115,26,1500,5f,57,26,57,43,500,3700,6b,,
52407,05:24:07,1257.5423,7738.4799,1ebc,0e,2,136,2c,1600,5f,57,26,57,43,500,3700,6b,,
52407,05:24:07,1257.5453,7738.4804,1e48,11,2,01d5,2c,1600,5f,57,26,57,43,500,3700,61,,
52408,05:24:08,1257.5474,7738.4806,1e34,11,2,01c1,40,1838,60,57,25,57,43,5e03,378f,61,,
52408,05:24:08,1257.5506,7738.4809,1e34,11,2,01cb,40,1838,60,57,25,57,43,673,3776,61,,
52409,05:24:09,1257.5529,7738.4811,1e24,12,2,01ca,42,1874,63,57,25,57,43,673,3776,61,,
52409,05:24:09,1257.5563,7738.4814,1e28,14,2,1e03,42,1874,63,57,25,57,44,06ab,378f,62,,
52410,05:24:10,1257.5585,7738.4817,1e0c,14,2,1e07,45,18c4,64,57,25,57,44,06ab,378f,62,,
52410,05:24:10,1257.5619,7738.4822,1e24,14,2,1e08,45,18c4,64,57,25,57,44,06b9,3790,63,,
52411,05:24:11,1257.5642,7738.4824,1e28,14,2,1e08,45,193c,65,57,25,57,44,06b9,3790,63,,
52411,05:24:11,1257.5681,7738.4824,1e0c,15,2,01ea,45,193c,65,57,25,58,44,068e,3792,62,,
52412,05:24:12,1257.5706,7738.4826,1e18,18,2,204,49,19dc,65,57,25,58,44,068e,3792,62,,
52412,05:24:12,1257.5742,7738.483,1e20,18,2,213,49,19dc,65,57,25,58,44,6e01,377d,5e,,
52413,05:24:13,1257.5765,7738.4833,1e5c,1a,2,022a,4c,1b1c,67,57,25,58,44,6e01,377d,5e,,
52413,05:24:13,1257.5801,7738.4837,1e7c,1b,2,243,4c,1b00,67,57,25,58,44,700,3700,5b,,
52414,05:24:14,1257.5825,7738.4839,1e94,3f,2,287,59,1f00,6a,57,26,58,44,700,3700,5b,,
52414,05:24:14,1257.586,7738.4843,1efc,45,2,366,59,1f00,6a,57,26,58,44,900,3700,66,,
52415,05:24:15,1257.5885,7738.4845,1db4,0,1,27,0d,1e00,6d,57,26,58,44,900,3700,66,,
52415,05:24:15,1257.5921,7738.485,1114,0,5,3,0d,1e00,6d,57,26,58,43,200,3700,65,,
52416,05:24:16,1257.5945,7738.4853,0.00E+00,0,5,88,47,1200,5e,57,24,58,43,200,3700,65,,
52416,05:24:16,1257.5981,7738.4858,0df4,0,5,008b,47,1200,5e,57,24,58,3f,200,3700,5d,,
52417,05:24:17,1257.6004,7738.486,0da4,0,5,98,4f,0b00,5b,57,20,58,3f,200,3700,5d,,
52417,05:24:17,1257.6037,7738.4864,0.00E+00,0,5,009e,4f,0b00,5b,57,20,58,40,200,3600,65,,
52418,05:24:18,1257.6057,7738.4868,0df4,0,5,00a1,54,0b00,5a,57,1a,58,40,200,3600,65,,
52418,05:24:18,1257.6083,7738.487,0.00E+00,0,5,00a1,54,0b00,5a,57,1a,58,40,200,3700,64,,
52419,05:24:19,1257.61,7738.4871,0.00E+00,0,5,00a1,4f,0ca8,5a,57,14,58,40,273,3713,64,,
52419,05:24:19,1257.6122,7738.4873,0.00E+00,0,5,00a1,4f,0ca8,5a,57,14,59,40,026c,36e9,63,,
52420,05:24:20,1257.6134,7738.4874,0e1c,0,5,00a1,52,0c44,5a,57,0f,59,40,026c,36e9,63,,
52420,05:24:20,1257.6151,7738.4876,0.00E+00,0,5,00a3,52,0c44,5a,57,0f,59,40,026e,3726,5f,,
52421,05:24:21,1257.6161,7738.4877,0.00E+00,0,5,00a4,52,0cbc,5a,57,0d,59,40,026e,3726,5f,,
52421,05:24:21,1257.6176,7738.4878,0.00E+00,0,5,00a5,52,0cbc,5a,57,0d,59,41,026a,36a5,5d,,
52422,05:24:22,1257.6184,7738.488,0.00E+00,0,5,00a5,53,0c58,5a,57,0a,59,41,026a,36a5,5d,,
52422,05:24:22,1257.6192,7738.4885,0e2c,0,5,00a7,53,0c58,5a,57,0a,59,41,276,3666,5f,,
52423,05:24:23,1257.62,7738.4885,0.00E+00,0,1,00a9,53,0cd0,5a,57,9,59,41,276,3666,5f,,
52423,05:24:23,1257.6207,7738.4889,0ddc,4,2,00c0,53,0cd0,5a,57,9,59,41,273,36d1,5,,
52424,05:24:24,1257.6213,7738.4892,0c58,6,2,208,ff,11d0,5a,57,0a,59,41,273,36d1,5,,
52424,05:24:24,1257.6214,7738.4903,0de4,23,2,200,ff,1100,5a,57,0a,59,42,300,3700,5,,
52425,05:24:25,1257.6209,7738.4919,0f4c,25,2,01f6,ca,1400,5b,57,0c,59,42,300,3700,5,,
52425,05:24:25,1257.6206,7738.4939,1094,1c,2,208,ca,1400,5b,57,0c,59,43,300,3700,32,,
52426,05:24:26,1257.6205,7738.4952,1218,0,1,1e09,a4,1700,5d,57,0e,59,43,300,3700,32,,
52426,05:24:26,1257.6205,7738.4967,13e4,0,1,00d0,a4,1700,5d,57,0e,5a,44,400,3700,6a,,
52427,05:24:27,1257.6209,7738.4973,12b8,0,5,00d6,48,1100,5d,57,0d,5a,44,400,3700,6a,,
52427,05:24:27,1257.6213,7738.4983,1120,0,5,00be,48,1100,5d,57,0d,5a,43,200,3700,67,,
52428,05:24:28,1257.6212,7738.499,0f98,0,5,00a9,49,0.00E+00,5b,57,0a,5a,43,200,3700,67,,
52428,05:24:28,1257.6199,7738.4998,0.00E+00,0,5,00a1,49,0.00E+00,5b,57,0a,5a,42,200,3600,5d,,
52429,05:24:29,1257.6192,7738.5002,0.00E+00,0,5,00a5,54,0d00,5a,57,8,5a,42,200,3600,5d,,
52429,05:24:29,1257.6176,7738.5003,0.00E+00,0,1,00a8,54,0d00,5a,57,8,5a,42,200,3600,54,,
52430,05:24:30,1257.6171,7738.5006,0edc,0a,2,014f,95,0fa0,5a,57,0a,5a,42,295,36ef,54,,
52430,05:24:30,1257.6163,7738.501,0cd8,20,2,01f9,95,0fa0,5a,57,0a,5a,42,033f,3742,5,,
52431,05:24:31,1257.6158,7738.5013,0f54,32,2,01f0,bb,148c,5b,57,0d,5a,42,033f,3742,5,,
52431,05:24:31,1257.6148,7738.5016,1100,60,2,020e,bb,148c,5b,57,0d,5a,43,03f9,3784,5,,
52432,05:24:32,1257.6139,7738.5014,12d8,76,2,024f,ae,19c8,5d,57,10,5a,43,03f9,3784,5,,
52432,05:24:32,1257.6125,7738.5011,155c,78,2,02a5,ae,19c8,5d,57,10,5a,45,05cd,377a,5,,
52433,05:24:33,1257.6114,7738.5008,185c,76,2,350,a8,2120,65,57,15,5a,45,05cd,377a,5,,
52433,05:24:33,1257.6096,7738.5003,1b40,80,2,03c1,a8,2120,65,57,15,5a,46,837,37c0,5,,
52434,05:24:34,1257.6081,7738.4999,1e08,82,2,498,9e,2760,7a,57,19,5a,46,837,37c0,5,,
52434,05:24:34,1257.6058,7738.4993,2160,52,2,04a1,9e,2760,7a,57,19,5a,47,0ca2,377f,3d,,
52435,05:24:35,1257.6041,7738.4989,2408,50,2,04cf,8f,2904,9c,57,1e,5a,47,0ca2,377f,3d,,
52435,05:24:35,1257.6014,7738.4986,26b0,0,1,331,8f,2900,9c,57,1e,5a,48,0.00E+00,3700,57,,
52436,05:24:36,1257.5994,7738.4984,2064,0,1,00d4,1b,1600,81,57,1f,5a,48,0.00E+00,3700,57,,
52436,05:24:36,1257.5962,7738.4978,1c74,5a,2,358,1b,1600,81,57,1f,5a,48,800,3700,51,,
52437,05:24:37,1257.5942,7738.4976,1ac4,65,2,402,a7,2200,79,57,22,5a,48,800,3700,51,,
52437,05:24:37,1257.5914,7738.4969,1c14,65,2,04a5,a7,2200,79,57,22,5b,45,900,3700,53,,
52438,05:24:38,1257.5894,7738.4965,1dbc,5b,2,501,ad,2700,8a,57,26,5b,45,900,3700,53,,
52438,05:24:38,1257.5862,7738.4958,1f54,57,2,04c2,ad,2700,8a,57,26,5b,47,0c00,3700,5b,,
52439,05:24:39,1257.5841,7738.4953,20d8,57,2,04cc,98,2800,9c,57,29,5b,47,0c00,3700,5b,,
52439,05:24:39,1257.581,7738.4946,2258,53,2,04d1,98,2800,9c,57,29,5b,47,0.00E+00,3700,6e,,
52440,05:24:40,1257.5789,7738.4943,23fc,54,2,4e06,92,2900,a6,57,2e,5b,47,0.00E+00,3700,6e,,
52440,05:24:40,1257.5745,7738.4942,2548,4b,2,04a0,92,2900,a6,57,2e,5b,47,0c00,3700,72,,
52441,05:24:41,1257.5711,7738.4936,2680,43,2,452,79,2828,90,57,30,5b,47,0c96,3776,72,,
52441,05:24:41,1257.5664,7738.4931,27a8,62,2,572,79,2828,90,57,30,5c,47,0dac,3773,6c,,
52442,05:24:42,1257.5634,7738.4927,292c,5f,2,05f0,a3,2ae4,9e,57,34,5c,47,0dac,3773,6c,,
52442,05:24:42,1257.5586,7738.4921,2944,0,1,021b,a3,2ae4,9e,57,34,5c,46,08d5,377a,63,,
52443,05:24:43,1257.5555,7738.4917,1d74,0,1,0,0,1e50,6c,57,33,5c,46,08d5,377a,63,,
52443,05:24:43,1257.5508,7738.491,15e4,0d,2,0,0,1e50,6c,57,33,5c,43,580,3764,57,,
52444,05:24:44,1257.5477,7738.4906,1b6c,48,2,02fa,7b,14a0,69,57,35,5c,43,580,3764,57,,
52444,05:24:44,1257.543,7738.4899,1ca4,38,2,035b,7b,14a0,69,57,35,5d,42,08c4,376b,60,,
52445,05:24:45,1257.54,7738.4895,1d58,25,2,02cf,67,2058,76,57,35,5d,42,08c4,376b,60,,
52445,05:24:45,,257.537,,7738.489,1d9c,0f,2,210,67,2058,76,57,35,5d,44,650,376d,6c
52446,05:24:46,,257.537,,7738.489,1d34,9,2,011e,2d,14f0,68,57,34,5d,44,650,376d,6c
52446,05:24:46,1257.5277,7738.4878,1d50,9,2,010f,2d,1400,68,57,34,5d,43,500,3700,5f,,
52447,05:24:47,1257.5244,7738.4874,1ce4,0,1,000b,5,1100,5f,57,32,5d,43,500,3700,5f,,
52447,05:24:47,1257.5196,7738.4869,1c70,0,1,0,5,1100,5f,57,32,5e,42,600,3700,59,,
52448,05:24:48,1257.5164,7738.4865,1be4,0,1,0,0,1100,5f,57,31,5e,42,600,3700,59,,
52448,05:24:48,1257.5116,7738.4861,1b38,0,1,0,0,1100,5f,57,31,5e,43,600,3700,5,,
52449,05:24:49,1257.5085,7738.4858,1ae8,0,1,0,0,1100,5f,57,2f,5e,43,600,3700,5,,
52449,05:24:49,1257.5038,7738.4856,1a4c,0,5,0,0,1100,5f,57,2f,5e,43,600,3700,5,,
52450,05:24:50,1257.5007,7738.4855,192c,0,5,0,0,1100,5f,57,2a,5e,43,600,3700,5,,
52450,05:24:50,1257.4963,7738.4855,173c,0,5,0,0,1100,5f,57,2a,5e,43,500,3700,3b,,
52451,05:24:51,1257.4936,7738.4853,15a4,0,5,0,0,1000,5e,57,24,5e,43,500,3700,3b,,
52451,05:24:51,1257.4901,7738.4849,1484,0,5,0,0,1000,5e,57,24,5e,43,400,3700,4b,,
52452,05:24:52,1257.488,7738.4847,1378,0,5,0,0,0fa0,5d,57,21,5e,43,4e03,3742,4b,,
52452,05:24:52,1257.4849,7738.4843,1294,0,5,0,0,0fa0,5d,57,21,5e,42,459,3732,3b,,
52453,05:24:53,1257.4828,7738.4842,1224,0,5,35,16,0eec,5c,57,1f,5e,42,459,3732,3b,,
52453,05:24:53,1257.4798,7738.484,1198,0,5,004d,16,0eec,5c,57,1f,5f,41,2.00E+07,3729,69,,
52454,05:24:54,1257.4778,7738.4839,1108,0,1,52,22,0e9c,5b,57,1e,5f,41,2.00E+07,3729,69,,
52454,05:24:54,1257.4747,7738.4837,10f8,35,2,009b,22,0e9c,5b,57,1e,5f,40,418,3727,5,,
52455,05:24:55,1257.4727,7738.4835,1204,3f,2,208,af,1414,5c,57,1d,5f,40,418,3727,5,,
52455,05:24:55,1257.4696,7738.4834,1210,32,2,229,af,1414,5c,57,1d,5f,41,040e,371a,5,,
52456,05:24:56,1257.4676,7738.4833,1214,28,2,230,b4,17ac,5e,57,1f,5f,41,040e,371a,5,,
52456,05:24:56,1257.4647,7738.4831,11a0,0,1,00b3,b4,17ac,5e,57,1f,5f,42,03f1,372a,64,,
52457,05:24:57,1257.4627,7738.483,120c,0,5,62,23,1040,5d,57,1f,5f,42,03f1,372a,64,,
52457,05:24:57,1257.4596,7738.4831,1134,0,5,005f,23,1000,5d,57,1f,5f,42,200,3700,64,,
52458,05:24:58,1257.4576,7738.4832,10d8,0,5,005f,27,0.00E+00,5b,57,1d,5f,42,200,3700,64,,
52458,05:24:58,1257.4548,7738.4834,10c8,0,5,009a,27,0.00E+00,5b,57,1d,5f,41,200,3600,5f,,
52459,05:24:59,1257.4531,7738.4835,0efc,0,5,99,47,0d00,5b,57,1b,5f,41,200,3600,5f,,
52459,05:24:59,1257.4506,7738.4837,0e2c,0,5,009a,47,0d00,5b,57,1b,5f,41,200,3600,60,,
52500,05:25:00,1257.449,7738.4838,0e1c,0,5,009a,4e,0c00,5a,57,17,5f,41,200,3600,60,,
52500,05:25:00,1257.4469,7738.4841,0.00E+00,0,5,009a,4e,0c00,5a,57,17,5f,41,200,3600,63,,
52501,05:25:01,1257.4456,7738.4843,0.00E+00,0,5,009a,4d,0c00,5a,57,11,5f,41,200,3600,63,,
52501,05:25:01,1257.4437,7738.4847,0e2c,0,5,009a,4d,0c00,5a,57,11,5f,41,200,3600,66,,
52502,05:25:02,1257.4428,7738.4849,0e1c,0,5,009a,4e,0c00,5a,57,0c,5f,41,200,3600,66,,
52502,05:25:02,1257.4417,7738.4849,0.00E+00,0,5,009a,4e,0c00,5a,57,0c,5f,41,200,3700,5f,,
52503,05:25:03,1257.4409,7738.4852,0.00E+00,0,1,009b,4d,0cf8,5a,57,0d,5f,41,024d,370b,5f,,
52503,05:25:03,1257.4397,7738.4854,120c,19,2,019f,4d,0cf8,5a,57,0d,5f,41,407,3728,5,,
52504,05:25:04,1257.4388,7738.4857,1198,3b,2,222,b3,14dc,5c,57,0f,5f,41,407,3728,5,,
52504,05:25:04,1257.4375,7738.486,143c,66,2,268,b3,14dc,5c,57,0f,5f,44,548,372f,5,,
52505,05:25:05,1257.4367,7738.486,168c,74,2,2.00E+07,a6,1edc,63,57,13,5f,44,548,372f,5,,
52505,05:25:05,1257.4351,7738.4863,18f4,6d,2,361,a6,1edc,63,57,13,5f,45,757,3711,32,,
52506,05:25:06,1257.4338,7738.4865,1ba8,67,2,3e09,9f,2468,72,57,17,5f,45,757,3711,32,,
52506,05:25:06,1257.4316,7738.4867,1e54,55,2,481,9f,2468,72,57,17,5f,46,0aae,3704,36,,
52507,05:25:07,1257.4301,7738.4868,2148,54,2,04bd,95,28c8,8f,57,1c,5f,46,0aae,3704,36,,
52507,05:25:07,1257.4278,7738.487,2414,4f,2,04c1,95,28c8,8f,57,1c,5f,47,0eac,36f9,4e,,
52508,05:25:08,1257.4262,7738.487,2144,0,1,00d2,1e,1978,85,57,1d,5f,47,0eac,36f9,4e,,
52508,05:25:08,1257.4235,7738.487,1794,0,2,60,1e,1900,85,57,1d,5f,48,600,3600,33,,
52509,05:25:09,1257.4217,7738.487,1848,67,2,331,99,1700,70,57,1f,5f,48,600,3600,33,,
52509,05:25:09,1257.4189,7738.4869,195c,67,2,03d6,99,1700,70,57,1f,60,45,700,3600,35,,
52510,05:25:10,1257.417,7738.4869,1aa4,48,2,035f,94,2200,78,57,22,60,45,700,3600,35,,
52510,05:25:10,1257.4141,7738.4867,1b94,30,2,02f7,94,2200,78,57,22,60,45,800,3600,44,,
52511,05:25:11,1257.412,7738.4867,1c74,28,2,2.00E+02,70,2000,7a,57,24,60,45,800,3600,44,,
52511,05:25:11,1257.4092,7738.4861,1d18,24,2,02ba,70,2000,7a,57,24,60,45,900,3600,5b,,
52512,05:25:12,1257.4071,7738.4859,1da8,21,2,291,5c,1e00,7a,57,25,60,45,900,3600,5b,,
52512,05:25:12,1257.4039,7738.4856,1e34,1b,2,244,5c,1e00,7a,57,25,60,45,800,3700,6a,,
52513,05:25:13,1257.4017,7738.4854,1e68,16,2,204,46,1900,74,57,26,60,45,800,3700,6a,,
52513,05:25:13,1257.3984,7738.4852,1e90,0a,2,01c3,46,1900,74,57,26,60,45,600,3700,5b,,
52514,05:25:14,1257.3963,7738.485,1df0,0,1,0,6,11d0,65,57,24,60,45,654,3703,5b,,
52514,05:25:14,1257.393,7738.4846,1d3c,0,1,0,6,11d0,65,57,24,61,44,06d2,3701,5f,,
52515,05:25:15,1257.3909,7738.4843,1c48,6,2,0,0,1194,62,57,22,61,44,06d2,3701,5f,,
52515,05:25:15,1257.387,7738.4846,1bbc,17,2,00f9,0,1194,62,57,22,61,44,05ea,3700,5b,,
52516,05:25:16,1257.3842,7738.4851,1c18,22,2,01d7,47,19b4,65,57,22,61,44,05ea,3700,5b,,
52516,05:25:16,1257.3806,7738.4854,1c98,3b,2,027f,47,19b4,65,57,22,61,44,07fd,36ec,5c,,
52517,05:25:17,1257.3782,7738.4854,1cdc,46,2,031e,78,23c8,72,57,24,61,44,07fd,36ec,5c,,
52517,05:25:17,1257.3746,7738.4855,01-Dec,47,2,037f,78,23c8,72,57,24,61,44,096c,36ee,63,,
52518,05:25:18,1257.3722,7738.4856,1f04,3a,2,039e,7a,2580,81,57,27,61,44,096c,36ee,63,,
52518,05:25:18,1257.3684,7738.4858,1ff0,2d,2,326,7a,2580,81,57,27,61,45,943,36e5,66,,
52519,05:25:19,1257.3655,7738.4858,2e01,42,2,361,6b,251c,81,57,29,61,45,943,36e5,66,,
52519,05:25:19,1257.3615,7738.4858,21ac,27,2,035d,6b,2500,81,57,29,61,45,900,3600,71,,
52520,05:25:20,1257.3589,7738.4859,2210,15,2,244,4a,1b00,7a,57,2a,61,45,900,3600,71,,
52520,05:25:20,1257.3548,7738.4863,2238,15,2,208,4a,1b00,7a,57,2a,61,44,700,3600,6d,,
52521,05:25:21,1257.3521,7738.4865,2240,10,2,01d4,3a,1800,6c,57,2a,61,44,700,3600,6d,,
52521,05:25:21,1257.348,7738.4867,2210,10,2,01c6,3a,1800,6c,57,2a,62,44,600,3600,6c,,
52522,05:25:22,1257.3454,7738.4867,21d4,17,2,01cd,3a,1800,68,57,29,62,44,600,3600,6c,,
52522,05:25:22,1257.3415,7738.4867,21a4,22,2,238,3a,1800,68,57,29,62,44,800,3600,6d,,
52523,05:25:23,1257.3389,7738.4866,21e8,13,2,020b,41,1a00,6b,57,2a,62,44,800,3600,6d,,
52523,05:25:23,1257.335,7738.4866,21e0,12,2,1e02,41,1a00,6b,57,2a,62,44,700,3600,60,,
52524,05:25:24,1257.3324,7738.4865,2208,0,1,0,0,1200,64,57,28,62,44,700,3600,60,,
52524,05:25:24,1257.3286,7738.4864,20ac,0,2,0,0,1200,64,57,28,62,44,700,3600,59,,
52525,05:25:25,1257.3261,7738.4863,2078,47,2,226,3e,15cc,67,57,28,62,44,07ba,36f2,59,,
52525,05:25:25,1257.3224,7738.4861,20cc,6e,2,416,3e,15cc,67,57,28,62,45,0af2,36df,55,,
52526,05:25:26,1257.3199,7738.4858,21e4,52,2,04de,98,2954,8d,57,2b,62,45,0af2,36df,55,,
52526,05:25:26,1257.316,7738.4854,2338,5b,2,514,98,2954,8d,57,2b,62,46,0eea,36fa,66,,
52527,05:25:27,1257.3132,7738.4852,2484,24,1,04fc,91,28f0,a6,57,2d,62,46,0eea,36fa,66,,
52527,05:25:27,1257.309,7738.485,1d5c,0,1,0,91,28f0,a6,57,2d,63,46,06a1,3701,64,,
52528,05:25:28,1257.3061,7738.4849,1358,3c,2,01f5,80,1734,69,57,2e,63,46,06a1,3701,64,,
