Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
100655,10:06:55,1257.4057,7744.6672,1810,0,1,0,0,1180,60,57,2a,7a,52,598,3734,6a
100655,10:06:55,1257.4051,7744.6698,17a0,0,5,0,0,11a8,60,57,29,7a,52,598,3734,6a
100656,10:06:56,1257.4043,7744.6737,173c,0,5,0,0,11a8,60,57,29,7a,53,057d,3721,5
100656,10:06:56,1257.4039,7744.6763,16ac,0,5,0,0,1144,60,57,27,7a,53,057d,3721,5
100657,10:06:57,1257.4035,7744.6799,15bc,0,5,0,0,1144,60,57,27,7a,53,511,373f,5
100657,10:06:57,1257.4033,7744.6822,14c0,0,5,0,0,1000,60,57,24,7a,53,500,3700,5
100658,10:06:58,1257.4032,7744.6855,1408,0,5,0,0,1000,60,57,24,7a,52,400,3700,35
100658,10:06:58,1257.4032,7744.6877,1328,0,5,0,0,0f00,5f,57,20,7a,52,400,3700,35
100659,10:06:59,1257.4034,7744.6908,125c,0,5,0,0,0f00,5f,57,20,7a,52,400,3700,5
100659,10:06:59,1257.4036,7744.6928,11cc,0,5,0,0,0.00E+00,5e,57,1e,7a,52,400,3700,5
100700,10:07:00,1257.4042,7744.6956,1154,0,5,0,0,0.00E+00,5e,57,1e,7a,51,300,3700,34
100700,10:07:00,1257.4047,7744.6973,10ac,0,5,0,3,0f00,5d,57,1d,7a,51,300,3700,34
100701,10:07:01,1257.4054,7744.6997,1020,0,1,0,3,0f00,5d,57,1d,7a,51,300,3700,34
100701,10:07:01,1257.4059,7744.7013,0fc4,0,5,2,8,0d00,5d,57,1b,7a,51,300,3700,34
100702,10:07:02,1257.4071,7744.7036,0f58,0,5,5,8,0d00,5d,57,1b,7a,51,300,3600,32
100702,10:07:02,1257.4078,7744.705,0e9c,0,5,000a,0e,0c00,5c,57,19,7a,51,300,3600,32
100703,10:07:03,1257.409,7744.7069,0df4,0,5,36,0e,0c94,5c,57,19,7a,51,02f9,36f6,4c
100703,10:07:03,1257.4097,7744.7082,0d44,0,5,61,3a,0b2c,5c,57,16,7a,51,02f9,36f6,4c
100704,10:07:04,1257.4108,7744.71,0cd0,0,5,74,3a,0b2c,5c,57,16,79,51,02a8,36d2,70
100704,10:07:04,1257.4116,7744.7112,0cac,0,5,007c,4b,0b7c,5c,57,16,79,51,02a8,36d2,70
100705,10:07:05,1257.4127,7744.7129,0ca0,0,5,80,4b,0b7c,5c,57,16,79,50,241,36d6,62
100705,10:07:05,1257.4135,7744.7141,1164,0,5,00dc,56,0e4c,5b,57,15,79,50,241,36d6,62
100706,10:07:06,1257.4148,7744.7158,0f80,0,5,84,56,0e4c,5b,57,15,79,50,289,36d9,6a
100706,10:07:06,1257.4156,7744.7169,0.00E+00,0,5,89,45,0bf4,5c,57,12,79,50,289,36d9,6a
100707,10:07:07,1257.4167,7744.7185,0e0c,0,5,008c,45,0bf4,5c,57,12,79,51,02ab,3.50E+09,71
100707,10:07:07,1257.4172,7744.7195,0.00E+00,0,5,008c,48,0b7c,5c,57,0f,79,51,02ab,3.50E+09,71
100708,10:07:08,1257.4176,7744.7207,0dfc,0,1,91,48,0b7c,5c,57,0f,79,51,02ad,36f3,6c
100708,10:07:08,1257.4178,7744.7216,0.00E+00,0,1,89,43,0d00,5c,57,0e,79,51,200,3600,6c
100709,10:07:09,1257.418,7744.7229,0.00E+00,0,5,008f,43,0d00,5c,57,0e,79,51,200,3600,70
100709,10:07:09,1257.418,7744.7235,0e0c,0,5,008d,49,0b00,5c,57,9,79,51,200,3600,70
100710,10:07:10,1257.4181,7744.7243,0e0c,0,1,008e,49,0b00,5c,57,9,79,51,200,3600,6d
100710,10:07:10,1257.4181,7744.7247,0.00E+00,0,5,008c,49,0d00,5c,57,6,79,51,200,3600,6d
100711,10:07:11,1257.418,7744.7253,0e1c,0,5,90,49,0d00,5c,57,6,79,51,200,3600,6f
100711,10:07:11,1257.418,7744.7256,0df8,0,5,008f,4a,0c00,5c,57,4,79,51,200,3600,6f
100712,10:07:12,1257.418,7744.726,0.00E+00,0,1,008c,4a,0c00,5c,57,4,79,51,200,3600,6f
100712,10:07:12,1257.4179,7744.7261,0.00E+00,25,2,00f6,4a,0c00,5c,57,4,79,51,200,3600,6f
100713,10:07:13,1257.4177,7744.7266,12d0,32,2,212,4a,0c00,5c,57,4,79,51,400,3700,42
100713,10:07:13,1257.4176,7744.7271,1.20E+09,0,1,01a2,7b,1400,61,57,8,79,51,400,3700,42
100714,10:07:14,1257.4173,7744.7278,134c,0,1,167,7b,1478,61,57,8,79,53,04a7,36f8,6a
100714,10:07:14,1257.4171,7744.7283,136c,0,5,00c7,3d,1194,61,57,8,79,53,04a7,36f8,6a
100715,10:07:15,1257.4169,7744.7291,1260,0,1,008d,3d,1194,61,57,8,79,53,033a,3707,6b
100715,10:07:15,1257.4168,7744.7296,1028,8,2,98,38,0fb4,5e,57,7,79,53,033a,3707,6b
100716,10:07:16,1257.4166,7744.7301,0f6c,1e,2,100,38,0fb4,5e,57,7,79,52,039c,36f2,32
100716,10:07:16,1257.4164,7744.7305,1118,21,2,016c,80,12d4,5f,57,8,79,52,039c,36f2,32
100717,10:07:17,1257.4161,7744.7312,12d0,1a,2,146,80,12d4,5f,57,8,79,52,044d,3703,38
100717,10:07:17,1257.4158,7744.7317,1394,19,2,155,62,1338,60,57,9,79,52,044d,3703,38
100718,10:07:18,1257.4153,7744.7323,1478,15,2,164,62,1338,60,57,9,79,53,04f9,3.60E+10,4f
100718,10:07:18,1257.4148,7744.7325,1584,14,2,158,57,14b4,62,57,0a,79,53,04f9,3.60E+10,4f
100719,10:07:19,1257.4141,7744.7332,167c,12,2,160,57,14b4,62,57,0a,79,54,05f8,3698,67
100719,10:07:19,1257.4135,7744.7336,17bc,22,2,018f,54,1500,66,57,0b,79,54,500,3600,67
100720,10:07:20,1257.4125,7744.7339,190c,0e,2,01b6,54,1500,66,57,0b,79,54,500,3600,76
100720,10:07:20,1257.4118,7744.7341,1a54,0f,2,172,44,1600,68,57,0c,79,54,500,3600,76
100721,10:07:21,1257.4107,7744.7343,1b28,0e,2,016c,44,1600,68,57,0c,79,54,500,3700,75
100721,10:07:21,1257.41,7744.7343,1b94,0e,2,163,3d,1600,67,57,0c,79,54,500,3700,75
100722,10:07:22,1257.4088,7744.7342,1c90,18,2,184,3d,1600,67,57,0c,79,54,600,3700,71
100722,10:07:22,1257.4079,7744.734,1e2c,1a,2,01c5,41,1900,6b,57,0e,79,54,600,3700,71
100723,10:07:23,1257.4067,7744.7336,1fc4,1a,2,01f1,41,1900,6b,57,0e,79,55,700,3700,77
100723,10:07:23,1257.4058,7744.7334,210c,1a,2,206,42,1b00,71,57,0f,79,55,700,3700,77
100724,10:07:24,1257.4046,7744.7329,223c,18,2,211,42,1b00,71,57,0f,79,56,800,3700,7d
100724,10:07:24,1257.4037,7744.7324,2338,0,1,010c,2a,1600,72,57,10,79,56,800,3700,7d
100725,10:07:25,1257.4023,7744.7314,1be4,0,1,006f,2a,16bc,72,57,10,79,55,05a4,3736,71
100725,10:07:25,1257.4014,7744.7308,1368,0,1,002c,10,1040,66,57,10,79,55,05a4,3736,71
100726,10:07:26,1257.4001,7744.7299,1650,28,2,012b,10,1040,66,57,10,79,53,568,3704,60
100726,10:07:26,1257.3992,7744.7293,1608,27,2,1.00E+05,79,184c,66,57,12,79,53,568,3704,60
100727,10:07:27,1257.3977,7744.7284,17a8,1d,2,1.00E+06,79,184c,66,57,12,79,54,689,3712,70
100727,10:07:27,1257.3967,7744.7277,18f0,11,2,018a,4f,1.60E+05,6b,57,13,79,54,689,3712,70
100728,10:07:28,1257.3953,7744.7267,17f0,0,1,00a0,4f,1.60E+05,6b,57,13,79,54,05b7,36ab,6f
100728,10:07:28,1257.3943,7744.726,182c,0,5,51,14,111c,64,57,12,79,54,05b7,36ab,6f
100729,10:07:29,1257.393,7744.725,1630,0,1,29,14,111c,64,57,12,79,54,050c,36bf,6e
100729,10:07:29,1257.3922,7744.7243,158c,0,1,0,3,1040,61,57,10,79,54,050c,36bf,6e
100730,10:07:30,1257.391,7744.7234,1414,0,1,0,3,1040,61,57,10,79,54,046f,36f9,68
100730,10:07:30,1257.3902,7744.7229,12d0,5,2,000e,7,1000,5f,57,0e,79,54,400,3600,68
100731,10:07:31,1257.3892,7744.7222,11a0,0d,2,003f,7,1000,5f,57,0e,79,52,300,3600,65
100731,10:07:31,1257.3886,7744.7216,1244,10,2,00c9,47,1100,5e,57,0e,79,52,300,3600,65
100732,10:07:32,1257.3877,7744.7206,11ec,16,2,010b,47,1100,5e,57,0e,79,52,400,3600,66
100732,10:07:32,1257.387,7744.72,1294,16,2,112,59,1100,5f,57,0f,79,52,400,3600,66
100733,10:07:33,1257.3861,7744.7191,1328,17,2,138,59,1100,5f,57,0f,79,53,400,3600,6a
100733,10:07:33,1257.3855,7744.7183,13ec,2a,2,167,65,1500,60,57,10,79,53,400,3600,6a
100734,10:07:34,1257.3847,7744.717,1.40E+09,26,2,01c4,65,1500,60,57,10,79,53,500,3600,64
100734,10:07:34,1257.3842,7744.716,159c,16,2,018d,61,1600,64,57,11,79,53,500,3600,64
100735,10:07:35,1257.3836,7744.7146,1668,12,2,161,61,1600,64,57,11,79,54,500,3700,76
100735,10:07:35,1257.3833,7744.7135,16d8,11,2,155,4f,1400,64,57,12,79,54,500,3700,76
100736,10:07:36,1257.3828,7744.7119,1774,11,2,154,4f,14f0,64,57,12,79,54,4.00E+00,372f,76
100736,10:07:36,1257.3825,7744.7108,1754,9,2,125,38,1310,63,57,12,79,54,4.00E+00,372f,76
100737,10:07:37,1257.3821,7744.7091,172c,9,2,00cc,38,1310,63,57,12,79,53,484,371f,73
100737,10:07:37,1257.3818,7744.7079,1768,9,2,00df,33,1310,61,57,12,79,53,484,371f,73
100738,10:07:38,1257.3813,7744.706,16d4,9,2,00da,33,1310,61,57,12,79,53,468,36a4,75
100738,10:07:38,1257.381,7744.705,1708,0a,2,00db,33,12fc,60,57,11,79,53,468,36a4,75
100739,10:07:39,1257.3805,7744.7034,16b8,10,2,00f2,33,12fc,60,57,11,79,53,045e,3703,6c
100739,10:07:39,1257.3802,7744.7023,1658,14,2,012d,49,13c4,60,57,11,79,53,045e,3703,6c
100740,10:07:40,1257.3798,7744.7007,169c,25,2,150,49,13c4,60,57,11,79,53,05bf,3.60E+04,66
100740,10:07:40,1257.3794,7744.6997,1670,25,2,01b1,70,1888,65,57,12,79,53,05bf,3.60E+04,66
100741,10:07:41,1257.3787,7744.6981,1764,41,2,239,70,1888,65,57,12,79,54,689,36d8,53
100741,10:07:41,1257.3782,7744.697,1944,5b,2,02eb,8f,2300,6e,57,15,79,54,600,3600,53
100742,10:07:42,1257.3773,7744.6953,1af4,4a,2,03a8,8f,2300,6e,57,15,79,55,800,3600,32
100742,10:07:42,1257.3766,7744.6941,1c7c,58,2,369,8b,2500,7d,57,17,79,55,800,3600,32
100743,10:07:43,1257.3753,7744.6924,1.00E+84,4f,2,03c7,8b,2500,7d,57,17,79,56,0a00,3600,35
100743,10:07:43,1257.3743,7744.6912,20d4,5e,2,466,90,2900,92,57,1b,79,56,0a00,3600,35
100744,10:07:44,1257.3726,7744.6895,2298,56,2,04c5,90,2900,92,57,1b,79,58,0d00,3600,48
100744,10:07:44,1257.3712,7744.6884,20ec,0,1,00f1,1b,1c00,85,57,1b,79,58,0d00,3600,48
100745,10:07:45,1257.3691,7744.6867,1f84,76,2,02c2,1b,1c00,85,57,1b,79,58,0a00,3700,5
100745,10:07:45,1257.3675,7744.6857,1ab8,7c,2,4.00E+05,c3,2500,8b,57,1d,79,58,0a00,3700,5
100746,10:07:46,1257.365,7744.6843,1868,81,2,040b,c3,2500,8b,57,1d,79,56,800,3700,5
100746,10:07:46,1257.3633,7744.6834,1974,86,2,497,cf,2400,8a,57,20,79,56,800,3700,5
100747,10:07:47,1257.3607,7744.6818,1ad0,73,2,4.00E+02,cf,24f4,8a,57,20,79,55,968,3722,32
100747,10:07:47,1257.3588,7744.6806,1bc0,6d,2,503,c2,26ac,93,57,23,79,55,968,3722,32
100748,10:07:48,1257.3559,7744.679,1d40,6c,2,548,c2,26ac,93,57,23,79,55,0ae8,3705,35
100748,10:07:48,1257.3539,7744.6779,1.00E+50,60,2,04f2,a6,279c,9d,57,26,79,55,0ae8,3705,35
100749,10:07:49,1257.3508,7744.6763,1f94,52,2,445,a6,279c,9d,57,26,79,56,0a2b,3709,38
100749,10:07:49,1257.3486,7744.6751,208c,40,2,03ad,73,2724,82,57,29,79,56,0a2b,3709,38
100750,10:07:50,1257.3451,7744.6732,2160,44,2,390,73,2724,82,57,29,7a,56,0a30,3723,35
100750,10:07:50,1257.3428,7744.6719,2214,43,2,03b5,73,2814,7b,57,2a,7a,56,0a30,3723,35
100751,10:07:51,1257.3393,7744.67,1df8,0,1,18,73,2814,7b,57,2a,7a,55,06c1,36fb,43
100751,10:07:51,1257.3369,7744.6688,11bc,0,1,0,2,19b4,68,57,29,7a,55,06c1,36fb,43
100752,10:07:52,1257.3334,7744.6672,0fa8,0e,2,00bd,2,19b4,68,57,29,7a,52,507,3.60E+09,5d
100752,10:07:52,1257.3311,7744.6661,1818,0e,2,013b,44,1100,64,57,2a,7a,52,500,3600,5d
100753,10:07:53,1257.3276,7744.6645,174c,0e,2,133,44,1100,64,57,2a,7a,51,500,3600,75
100753,10:07:53,1257.3252,7744.6636,1760,0f,2,131,44,1400,65,57,2a,7a,51,500,3600,75
100754,10:07:54,1257.3215,7744.6624,1710,19,2,164,44,1400,65,57,2a,7a,51,500,3700,72
100754,10:07:54,1257.319,7744.6618,1738,17,2,191,5a,1600,66,57,2a,7a,51,500,3700,72
100755,10:07:55,1257.3153,7744.661,1750,1e,2,01b4,5a,1600,66,57,2a,7a,51,500,3600,6e
100755,10:07:55,1257.3127,7744.6605,176c,1e,2,01d1,63,1800,69,57,29,7a,51,500,3600,6e
100756,10:07:56,1257.3088,7744.66,17a4,1e,2,01cf,63,1800,69,57,29,7a,52,500,3700,72
100756,10:07:56,1257.3062,7744.6596,17b8,1d,2,01ce,60,1800,6a,57,29,7a,52,500,3700,72
100757,10:07:57,1257.3024,7744.6591,1668,0,1,00bb,60,1800,6a,57,29,7a,52,400,3700,6c
100757,10:07:57,1257.3,7744.6586,1.60E+01,0,1,0,0,1100,63,57,28,7a,52,400,3700,6c
100758,10:07:58,1257.2964,7744.6578,16a4,0,1,0,0,1108,63,57,28,7a,52,548,3710,6d
100758,10:07:58,1257.294,7744.6572,1634,0,1,0,0,1180,61,57,27,7a,52,548,3710,6d
100759,10:07:59,1257.2905,7744.6564,15c4,0,1,0,0,1180,61,57,27,7b,51,516,3708,5
100759,10:07:59,1257.2882,7744.6559,1560,0,1,0,0,10f4,60,57,25,7b,51,516,3708,5
100800,10:08:00,1257.2849,7744.6552,14f8,0,1,0,0,10f4,60,57,25,7b,51,4.00E+03,3700,34
100800,10:08:00,1257.2825,7744.6547,1488,0,1,0,0,10cc,5f,57,24,7b,51,4.00E+03,3700,34
100801,10:08:01,1257.2791,7744.6542,144c,0f,2,0,0,10cc,5f,57,24,7b,51,04ae,3.60E+04,3e
100801,10:08:01,1257.2768,7744.654,13a0,1a,2,124,62,1374,61,57,24,7b,51,04ae,3.60E+04,3e
100802,10:08:02,1257.2733,7744.654,145c,27,2,016c,62,1374,61,57,24,7b,51,500,36fe,32
100802,10:08:02,1257.2709,7744.6542,14bc,62,2,279,a8,1a2c,65,57,25,7b,51,500,36fe,32
100803,10:08:03,1257.2674,7744.6546,14f0,68,2,02a3,a8,1a2c,65,57,25,7b,52,573,36d9,32
100803,10:08:03,1257.265,7744.6549,1560,61,2,02dc,b1,1.00E+00,6b,57,26,7b,52,500,3600,32
100804,10:08:04,1257.2614,7744.6557,15ac,4f,2,2.00E+06,b1,1.00E+00,6b,57,26,7b,52,500,3700,32
100804,10:08:04,1257.2591,7744.6563,15fc,3e,2,027a,96,1.00E+00,6e,57,27,7b,52,500,3700,32
100805,10:08:05,1257.2555,7744.6573,1624,26,2,235,96,1.00E+00,6e,57,27,7b,52,500,3600,45
100805,10:08:05,1257.2531,7744.6578,1648,19,2,190,5e,1500,6c,57,28,7b,52,500,3600,45
100806,10:08:06,1257.2495,7744.6584,1668,38,2,01c6,5e,1500,6c,57,28,7b,52,600,3700,4c
100806,10:08:06,1257.247,7744.6586,1698,39,2,024a,86,1d00,6d,57,28,7b,52,600,3700,4c
100807,10:08:07,1257.2432,7744.6587,1.60E+05,25,2,025c,86,1d00,6d,57,28,7b,52,600,3600,64
100807,10:08:07,1257.2407,7744.6587,16d8,3,2,00f6,38,1300,6b,57,29,7b,52,600,3600,64
100808,10:08:08,1257.237,7744.6585,161c,0,1,0,38,1300,6b,57,29,7b,52,500,3600,6a
100808,10:08:08,1257.2346,7744.6581,1630,0,1,0,0,1000,63,57,27,7b,52,500,3600,6a
100809,10:08:09,1257.2311,7744.6574,1604,0b,2,00cb,0,1090,63,57,27,7b,51,465,36fb,77
100809,10:08:09,1257.2288,7744.6568,15d0,0a,2,00eb,3b,1360,61,57,27,7b,51,465,36fb,77
100810,10:08:10,1257.2254,7744.6557,15c0,2f,2,149,3b,1360,61,57,27,7b,50,568,3717,63
100810,10:08:10,1257.2232,7744.655,15dc,2a,2,207,7c,19b4,65,57,27,7b,50,568,3717,63
100811,10:08:11,1257.2199,7744.6535,1618,15,2,01bb,7c,19b4,65,57,27,7b,51,053c,371a,79
100811,10:08:11,1257.2177,7744.6525,15b8,0,1,102,21,11a8,65,57,27,7b,51,053c,371a,79
100812,10:08:12,1257.2144,7744.6508,15d4,0,1,0,21,11a8,65,57,27,7b,51,4.00E+08,36ef,6c
100812,10:08:12,1257.2122,7744.6497,152c,0,5,0,0,1004,60,57,25,7b,51,4.00E+08,36ef,6c
100813,10:08:13,1257.209,7744.6484,1.40E+01,0,5,0,0,1004,60,57,25,7b,51,04bc,36c5,5
100813,10:08:13,1257.2069,7744.6477,144c,0,5,0,0,1054,5f,57,23,7b,51,04bc,36c5,5
100814,10:08:14,1257.2036,7744.647,13f0,0,5,0,0,1054,5f,57,23,7b,51,048c,3.60E+07,32
100814,10:08:14,1257.2014,7744.6468,1444,49,2,0.00E+00,56,1200,60,57,23,7b,51,400,3600,32
100815,10:08:15,1257.1981,7744.6468,13fc,5f,2,025b,56,1200,60,57,23,7b,51,400,3600,32
100815,10:08:15,1257.1959,7744.647,1410,63,2,027a,ad,1b00,65,57,24,7b,51,400,3600,32
100816,10:08:16,1257.1926,7744.6477,1448,63,2,293,ad,1b00,65,57,24,7b,51,500,3700,32
100816,10:08:16,1257.1904,7744.6483,1474,62,2,02af,b3,1d00,69,57,24,7b,51,500,3700,32
100817,10:08:17,1257.187,7744.6493,14f8,68,2,02c9,b3,1d00,69,57,24,7b,51,500,3600,32
100817,10:08:17,1257.1848,7744.65,1578,68,2,2.00E+09,b3,1.00E+00,6d,57,27,7b,51,500,3600,32
100818,10:08:18,1257.1813,7744.6509,15cc,69,2,031b,b3,1.00E+00,6d,57,27,7b,52,600,3700,32
100818,10:08:18,1257.179,7744.6516,1634,66,2,033d,bd,2000,72,57,28,7b,52,600,3700,32
100819,10:08:19,1257.1754,7744.6526,16b4,5d,2,035f,bd,2000,72,57,28,7b,52,600,3700,32
100819,10:08:19,1257.1729,7744.6533,1738,52,2,364,b6,2100,78,57,29,7b,52,600,3700,32
100820,10:08:20,1257.1692,7744.6543,17b0,40,2,02b4,b6,21d4,78,57,29,7b,52,729,3710,3a
100820,10:08:20,1257.1666,7744.655,1830,2c,2,026e,7d,1d88,77,57,2b,7b,52,729,3710,3a
100821,10:08:21,1257.1627,7744.6561,1870,25,2,242,7d,1d88,77,57,2b,7b,52,722,3739,4f
100821,10:08:21,1257.1601,7744.6569,18c0,1d,2,01ee,5e,193c,75,57,2c,7b,52,722,3739,4f
100822,10:08:22,1257.1561,7744.6582,18d0,1a,2,01bf,5e,193c,75,57,2c,7b,52,06f4,3717,6b
100822,10:08:22,1257.1535,7744.6591,1914,24,2,01c6,58,1888,73,57,2d,7b,52,06f4,3717,6b
100823,10:08:23,1257.1496,7744.6608,1958,2e,2,263,58,1888,73,57,2d,7b,52,752,3725,6e
100823,10:08:23,1257.1471,7744.662,19a4,22,2,026c,70,1.00E+28,77,57,2d,7b,52,752,3725,6e
100824,10:08:24,1257.1433,7744.664,19a4,3,2,178,70,1.00E+28,77,57,2d,7b,51,535,3714,6e
100824,10:08:24,1257.1409,7744.6654,18ec,0,1,0,0,11a8,67,57,2c,7b,51,535,3714,6e
100825,10:08:25,1257.1373,7744.6674,1.80E+05,0,5,0,0,11a8,67,57,2c,7b,51,05b9,3.60E+02,6d
100825,10:08:25,1257.135,7744.6687,17f4,0,1,0,0,1100,63,57,2a,7b,51,500,3600,6d
100826,10:08:26,1257.1316,7744.6705,17dc,35,2,00d4,0,1100,63,57,2a,7b,51,600,3600,63
100826,10:08:26,1257.1293,7744.6717,1740,29,2,226,77,1700,68,57,2a,7b,51,600,3600,63
100827,10:08:27,1257.1258,7744.6733,1784,40,2,247,77,1700,68,57,2a,7b,51,600,3600,62
100827,10:08:27,1257.1234,7744.6743,17d0,46,2,029f,8e,2000,70,57,2c,7b,51,600,3600,62
100828,10:08:28,1257.1197,7744.6758,1844,4b,2,02da,8e,2000,70,57,2c,7b,51,700,3700,61
100828,10:08:28,1257.1171,7744.6768,18c0,4a,2,02ea,93,2100,77,57,2c,7b,51,700,3700,61
100829,10:08:29,1257.1132,7744.6781,1928,49,2,02fd,93,2100,77,57,2c,7b,51,700,3600,62
100829,10:08:29,1257.1106,7744.679,1974,4b,2,304,90,2200,7c,57,2e,7b,51,700,3600,62
100830,10:08:30,1257.1065,7744.6802,1.90E+09,43,2,030a,90,2200,7c,57,2e,7b,52,800,3600,65
100830,10:08:30,1257.1037,7744.6809,1a58,3f,2,02f5,84,2200,80,57,30,7b,52,800,3600,65
100831,10:08:31,1257.0995,7744.682,1aa4,2f,2,02c1,84,22d8,80,57,30,7b,52,081d,3712,75
100831,10:08:31,1257.0966,7744.6828,1ac0,16,2,01f7,52,1888,7c,57,30,7b,52,081d,3712,75
100832,10:08:32,1257.0924,7744.684,19fc,0,1,0,52,1888,7c,57,30,7b,51,066c,372b,6e
100832,10:08:32,1257.0896,7744.6848,1a08,0,1,0,0,1194,68,57,2d,7b,51,066c,372b,6e
100833,10:08:33,1257.0855,7744.6859,19c0,18,2,0,0,1194,68,57,2d,7b,50,5.00E+08,3700,62
100833,10:08:33,1257.0828,7744.6866,19c4,3d,2,210,61,1694,6a,57,2e,7b,50,5.00E+08,3700,62
100834,10:08:34,1257.0787,7744.6877,1a24,45,2,02aa,61,1694,6a,57,2e,7b,50,779,3705,62
100834,10:08:34,1257.0759,7744.6885,1a54,44,2,02df,81,2378,77,57,2f,7b,50,779,3705,62
100835,10:08:35,1257.0717,7744.6897,1ab4,35,2,02f3,81,2378,77,57,2f,7b,51,080c,3707,77
100835,10:08:35,1257.0688,7744.6905,1ae0,9,2,190,32,17fc,78,57,30,7b,51,080c,3707,77
100836,10:08:36,1257.0645,7744.6916,1ac4,9,2,00cc,32,17fc,78,57,30,7b,50,593,372a,6a
100836,10:08:36,1257.0616,7744.6923,1b00,27,2,01df,4f,1900,6d,57,30,7b,50,500,3700,6a
100837,10:08:37,1257.0573,7744.6933,1b04,1d,2,023c,4f,1900,6d,57,30,7b,50,600,3700,77
100837,10:08:37,1257.0543,7744.694,1b28,11,2,018f,42,1600,6f,57,2f,7b,50,600,3700,77
100838,10:08:38,1257.05,7744.6949,1b4c,0,1,61,42,1600,6f,57,2f,7b,50,600,3700,6f
100838,10:08:38,1257.0471,7744.6954,1a48,0,1,0,0,1100,66,57,2e,7b,50,600,3700,6f
100839,10:08:39,1257.0428,7744.6961,1a40,0,1,0,0,1100,66,57,2e,7b,4f,600,3700,6c
100839,10:08:39,1257.04,7744.6965,19cc,0,1,0,0,1100,64,57,2d,7b,4f,600,3700,6c
100840,10:08:40,1257.0358,7744.6972,1998,9,2,005e,0,1100,64,57,2d,7b,50,600,3700,57
100840,10:08:40,1257.033,7744.6976,1948,8,2,00cb,2a,1300,65,57,2d,7b,50,600,3700,57
100841,10:08:41,1257.0289,7744.6982,1934,8,2,00cf,2a,1300,65,57,2d,7b,50,500,3600,77
100841,10:08:41,1257.0262,7744.6987,18fc,9,2,00cd,29,1300,65,57,2c,7b,50,500,3600,77
100842,10:08:42,1257.0222,7744.6996,1.80E+01,9,2,00cc,29,1360,65,57,2c,7b,4f,049c,36ee,65
100842,10:08:42,1257.0196,7744.7004,193c,2d,2,01a9,5b,1720,65,57,2d,7b,4f,049c,36ee,65
100843,10:08:43,1257.0157,7744.7017,194c,35,2,025b,5b,1720,65,57,2d,7b,4f,06cf,36dd,6b
100843,10:08:43,1257.0131,7744.7027,1990,36,2,290,7a,20d0,70,57,2e,7b,4f,06cf,36dd,6b
100844,10:08:44,1257.0093,7744.7045,19d8,36,2,029d,7a,20d0,70,57,2e,7b,50,743,36cf,72
100844,10:08:44,1257.0068,7744.7057,1a10,20,2,245,65,1bf8,74,57,2e,7b,50,743,36cf,72
100845,10:08:45,1257.0029,7744.7074,1a24,16,2,01ec,65,1bf8,74,57,2e,7b,51,05f8,36f1,80
100845,10:08:45,1257.0004,7744.7086,1930,4,2,00a5,1d,12c0,6a,57,2d,7b,51,05f8,36f1,80
100846,10:08:46,1256.9965,7744.7102,198c,0,5,0,1d,12c0,6a,57,2d,7b,50,05b0,36a5,6e
100846,10:08:46,1256.994,7744.7112,1868,0,5,0,0,120c,63,57,2a,7b,50,05b0,36a5,6e
100847,10:08:47,1256.9903,7744.7125,1760,0,5,0,0,120c,63,57,2a,7b,4f,578,36b1,5
100847,10:08:47,1256.9879,7744.7132,16dc,0,5,0,0,1100,61,57,27,7b,4f,500,3600,5
100848,10:08:48,1256.9843,7744.7141,165c,0,5,0,0,1100,61,57,27,7b,4f,500,3600,5
100848,10:08:48,1256.9819,7744.7146,1.50E+09,0,5,0,0,1100,61,57,26,7b,4f,500,3600,5
100849,10:08:49,1256.9784,7744.7153,1574,0,5,0,0,1100,61,57,26,7b,4f,500,3600,38
100849,10:08:49,1256.9762,7744.7157,14ec,0,5,0,0,1000,60,57,25,7b,4f,500,3600,38
100850,10:08:50,1256.9728,7744.7162,1484,0,1,0,0,1000,60,57,25,7b,4f,400,3600,3f
100850,10:08:50,1256.9706,7744.7166,1440,0,1,0,0,0f00,5f,57,23,7b,4f,400,3600,3f
100851,10:08:51,1256.9673,7744.7173,1420,21,2,0,0,0f00,5f,57,23,7b,4f,400,3600,3c
100851,10:08:51,1256.9651,7744.7177,1398,1c,2,169,65,1400,61,57,23,7b,4f,400,3600,3c
100852,10:08:52,1256.9618,7744.7185,142c,27,2,180,65,1400,61,57,23,7b,4f,500,3600,4e
100852,10:08:52,1256.9597,7744.719,148c,21,2,01da,81,1800,64,57,25,7b,4f,500,3600,4e
100853,10:08:53,1256.9564,7744.72,14a8,22,2,01b9,81,1838,64,57,25,7b,4f,054a,36b0,63
100853,10:08:53,1256.9543,7744.7209,14dc,22,2,01c6,74,175c,67,57,25,7b,4f,054a,36b0,63
100854,10:08:54,1256.9511,7744.7224,1504,22,2,01c9,74,175c,67,57,25,7b,4f,513,369a,74
100854,10:08:54,1256.9491,7744.7236,157c,22,2,01d5,72,18b0,67,57,27,7b,4f,513,369a,74
100855,10:08:55,1256.9462,7744.7256,158c,1c,2,01d9,72,18b0,67,57,27,7b,4f,049f,368e,7e
100855,10:08:55,1256.9444,7744.7272,147c,1,2,00b0,1b,1.00E+01,62,57,25,7b,4f,049f,368e,7e
