Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
2329,00:23:29,2424,47,2,03cb,72,29b8,93,57,1d,7b,4a,0bab,36c9,6f
2330,00:23:30,25dc,47,2,408,72,29b8,93,57,1d,7b,4c,0db7,36cc,80
2330,00:23:30,27c0,45,2,433,73,2a6c,a2,57,20,7b,4c,0db7,36cc,80
2331,00:23:31,29d8,45,2,441,73,2a00,a2,57,20,7b,4c,0d00,3600,85
2331,00:23:31,2b24,3d,2,03f9,68,2800,9e,57,22,7b,4c,0d00,3600,85
2332,00:23:32,2c64,2c,2,376,68,2800,9e,57,22,7b,4c,0b00,3600,82
2332,00:23:32,2c40,0,1,01d4,23,1b00,87,57,23,7b,4c,0b00,3600,82
2333,00:23:33,2650,0,1,79,23,1b00,87,57,23,7b,4b,800,3600,6a
2333,00:23:33,2e05,65,2,301,79,1a00,7c,57,24,7b,4b,800,3600,6a
2334,00:23:34,1e14,7d,2,418,79,1a00,7c,57,24,7b,49,0a00,3600,33
2334,00:23:34,1f44,62,2,579,ad,2900,94,57,28,7b,49,0a00,3600,33
2335,00:23:35,2074,49,2,044e,ad,2900,94,57,28,7b,4a,0c00,3600,45
2335,00:23:35,2158,3d,2,03a0,71,2700,91,57,2a,7b,4a,0c00,3600,45
2336,00:23:36,2208,40,2,386,71,2700,91,57,2a,7b,4b,0b00,3600,51
2336,00:23:36,22dc,48,2,03c0,73,2800,8a,57,2c,7b,4b,0b00,3600,51
2337,00:23:37,2380,40,2,03bf,73,2800,8a,57,2c,7b,4a,0c00,3600,61
2337,00:23:37,242c,47,2,404,76,2900,8d,57,2e,7b,4a,0c00,3600,61
2338,00:23:38,2534,42,2,03fa,76,29cc,8d,57,2e,7b,4a,0d29,36c7,6f
2338,00:23:38,25dc,2,1,419,6c,2684,8b,57,2e,7b,4a,0d29,36c7,6f
2339,00:23:39,25c8,52,2,00d4,6c,2684,8b,57,2e,7b,4a,0b98,36cc,65
2339,00:23:39,25ec,60,2,03f9,74,2abc,8a,57,30,7b,4a,0b98,36cc,65
2340,00:23:40,26d8,61,2,527,74,2abc,8a,57,30,7b,49,0fe0,36c7,78
2340,00:23:40,2804,61,2,594,9d,2c38,b1,57,32,7b,49,0fe0,36c7,78
2341,00:23:41,2968,60,2,5e00,9d,2c38,b1,57,32,7b,4a,10b7,36b7,81
2341,00:23:41,2ab4,84,2,621,af,2d50,ba,57,36,7b,4a,10b7,36b7,81
2342,00:23:42,2c88,8f,2,086f,af,2d50,ba,57,36,7b,4a,145f,36e9,32
2342,00:23:42,2e68,76,2,090c,d8,2fa8,b5,57,3a,7b,4a,145f,36e9,32
2343,00:23:43,291c,0,1,0,d8,2fa8,b5,57,3a,7c,4b,0aea,36d4,49
2343,00:23:43,2338,71,2,04ae,8d,1d10,86,57,39,7c,4b,0aea,36d4,49
2344,00:23:44,20f0,9f,2,05db,8d,1d10,86,57,39,7c,48,0cba,36ca,5
2344,00:23:44,2190,8f,2,06f5,cf,2a44,a6,57,3b,7c,48,0cba,36ca,5
2345,00:23:45,226c,77,2,06d4,cf,2a00,a6,57,3b,7c,49,0.00E+00,3600,39
2345,00:23:45,2334,6e,2,626,b5,2a00,a8,57,3f,7c,49,0.00E+00,3600,39
2346,00:23:46,2420,68,2,061a,b5,2a00,a8,57,3f,7c,49,0.00E+00,3600,41
2346,00:23:46,24fc,67,2,05d8,a9,2a00,a7,57,43,7c,49,0.00E+00,3600,41
2347,00:23:47,25b4,67,2,05d1,a9,2a00,a7,57,43,7c,48,0f00,3600,48
2347,00:23:47,267c,7a,2,06bd,bd,2b00,ad,57,45,7c,48,0f00,3600,48
2348,00:23:48,2728,63,2,6e00,bd,2b00,ad,57,45,7c,48,1000,3600,58
2348,00:23:48,2798,59,2,554,94,2b00,a9,57,47,7c,48,1000,3600,58
2349,00:23:49,280c,45,2,423,94,2b00,a9,57,47,7c,48,0.00E+00,3600,6c
2349,00:23:49,26a0,0,1,178,0b,1f00,83,57,46,7c,48,0.00E+00,3600,6c
2350,00:23:50,2758,0,1,0,0b,1f00,83,57,46,7d,48,0a00,3600,67
2350,00:23:50,267c,0,1,0,0,1600,6f,57,44,7d,48,0a00,3600,67
2351,00:23:51,2648,49,2,01d5,0,1600,6f,57,44,7d,48,0b00,3600,6a
2351,00:23:51,2644,54,2,437,79,2b00,8c,57,45,7d,48,0b00,3600,6a
2352,00:23:52,26c0,53,2,04c6,79,2bd4,8c,57,45,7d,48,0f0a,36cf,7f
2352,00:23:52,2718,43,2,040a,70,28f0,a0,57,46,7d,48,0f0a,36cf,7f
2353,00:23:53,2758,33,2,03a4,70,28f0,a0,57,46,7d,48,0bc3,36dc,82
2353,00:23:53,276c,21,2,314,4d,2080,8d,57,46,7d,48,0bc3,36dc,82
2354,00:23:54,2784,16,2,020b,4d,2080,8d,57,46,7d,48,08a7,36bd,82
2354,00:23:54,276c,13,2,01eb,37,1ab8,76,57,45,7d,48,08a7,36bd,82
2355,00:23:55,2700,4,2,002c,37,1ab8,76,57,45,7d,46,08ec,36dc,7a
2355,00:23:55,2768,0f,2,122,25,1784,6e,57,45,7d,46,08ec,36dc,7a
2356,00:23:56,26d0,3f,2,357,25,1784,6e,57,45,7d,46,0b49,36ce,78
2356,00:23:56,26ec,42,2,365,5f,26c0,83,57,45,7d,46,0b49,36ce,78
2357,00:23:57,2714,41,2,492,5f,26c0,83,57,45,7d,48,0ca7,36d1,7d
2357,00:23:57,2740,35,2,389,62,26e8,92,57,46,7d,48,0ca7,36d1,7d
2358,00:23:58,279c,5a,2,047b,62,26e8,92,57,46,7d,49,0df7,36e4,80
2358,00:23:58,2.70E+05,52,2,499,7e,2b84,9e,57,48,7d,49,0df7,36e4,80
2359,00:23:59,2854,58,2,518,7e,2b00,9e,57,48,7d,49,0d00,3600,83
2359,00:23:59,28c8,58,2,530,8d,2c00,a5,57,49,7d,49,0d00,3600,83
2400,00:24:00,2918,58,2,051c,8d,2c00,a5,57,49,7d,48,0d00,3600,86
2400,00:24:00,2968,53,2,523,8b,2b00,a2,57,4a,7d,48,0d00,3600,86
2401,00:24:01,298c,35,2,03f5,8b,2b00,a2,57,4a,7d,48,0a00,3600,81
2401,00:24:01,29b0,0,1,0,0,1b00,79,57,48,7d,48,0a00,3600,81
2402,00:24:02,28a0,0,1,0,0,1b00,79,57,48,7d,48,900,3600,6c
2402,00:24:02,27f4,0,1,0,0,1300,6a,57,48,7d,48,900,3600,6c
2403,00:24:03,275c,7d,2,031c,0,1300,6a,57,48,7d,46,0d00,3600,38
2403,00:24:03,285c,7f,2,667,b6,2d00,a3,57,48,7d,46,0d00,3600,38
2404,00:24:04,28d8,70,2,073f,b6,2d00,a3,57,48,7d,48,1000,3600,45
2404,00:24:04,2984,62,2,05d7,9f,2c00,9c,57,4b,7d,48,1000,3600,45
2405,00:24:05,2a24,67,2,068c,9f,2c00,9c,57,4b,7d,48,1000,3600,4f
2405,00:24:05,2ab8,55,2,057b,8b,2c00,98,57,4c,7d,48,1000,3600,4f
2406,00:24:06,2a4c,0,1,340,8b,2c9c,98,57,4c,7d,48,0c33,36c0,63
2406,00:24:06,2118,0,1,0,0,1ec8,76,57,4a,7d,48,0c33,36c0,63
2407,00:24:07,15a0,0,2,0,0,1ec8,76,57,4a,7d,48,510,36a7,5e
2407,00:24:07,1e1c,6d,2,039c,82,16d0,77,57,49,7d,48,510,36a7,5e
2408,00:24:08,1e78,73,2,04c8,82,16d0,77,57,49,7d,45,0b72,36ee,65
2408,00:24:08,1ee4,6e,2,05ae,b5,2a58,9d,57,4c,7d,45,0b72,36ee,65
2409,00:24:09,1f10,6e,2,05a9,b5,2a58,9d,57,4c,7d,48,0c79,36f0,6c
2409,00:24:09,1f48,6b,2,057e,ac,297c,a5,57,4f,7d,48,0c79,36f0,6c
2410,00:24:10,1f94,79,2,058d,ac,297c,a5,57,4f,7d,48,0cdb,36d6,74
2410,00:24:10,1fbc,6d,2,05bf,b1,2968,a8,57,4f,7d,48,0cdb,36d6,74
2411,00:24:11,2018,6a,2,058f,b1,2968,a8,57,4f,7d,48,0cac,36de,5
2411,00:24:11,205c,73,2,06cb,cd,2a58,af,57,50,7d,48,0cac,36de,5
2412,00:24:12,20a0,7a,2,599,cd,2a58,af,57,50,7d,48,0cf2,36d2,3b
2412,00:24:12,2.00E+01,66,2,05ae,ac,2a30,a8,57,51,7d,48,0cf2,36d2,3b
2413,00:24:13,211c,52,2,444,ac,2a00,a8,57,51,7d,48,0a00,3600,43
2413,00:24:13,2130,37,2,035e,67,2400,83,57,52,7d,48,0a00,3600,43
2414,00:24:14,211c,20,2,2.00E+03,67,2400,83,57,52,7e,48,900,3600,49
2414,00:24:14,211c,0,1,0,0,1700,71,57,50,7e,48,900,3600,49
2415,00:24:15,2018,0,5,0,0,1700,71,57,50,7e,46,800,3600,4d
2415,00:24:15,1ec8,0,5,0,0,1200,6a,57,49,7e,46,800,3600,4d
2416,00:24:16,1d58,0,5,0,0,1200,6a,57,49,7e,46,700,3600,5
2416,00:24:16,1bc4,0,5,0,0,1100,67,57,41,7e,46,700,3600,5
2417,00:24:17,1148,0,5,1,0,1100,67,57,41,7e,46,300,3600,67
2417,00:24:17,0eb4,0,5,007a,3c,0c00,62,57,39,7e,46,300,3600,67
2418,00:24:18,0.00E+00,0,5,75,3c,0c00,62,57,39,7e,44,200,3600,6a
2418,00:24:18,0dfc,0,5,007d,44,0b00,5e,57,2f,7e,44,200,3600,6a
2419,00:24:19,0dec,0,5,007f,44,0b00,5e,57,2f,7e,42,200,3600,6f
2419,00:24:19,0.00E+00,0,5,83,44,0c00,5d,57,24,7e,42,200,3600,6f
2420,00:24:20,0de4,0,5,85,44,0c08,5d,57,24,7e,43,026f,3638,70
2420,00:24:20,0.00E+00,0,5,86,44,0bb8,5c,57,1b,7e,43,026f,3638,70
2421,00:24:21,0.00E+00,0,5,87,44,0bb8,5c,57,1b,7e,44,265,365b,70
2421,00:24:21,0e1c,0,5,88,47,0be0,5c,57,12,7e,44,265,365b,70
2422,00:24:22,0df4,0,5,85,47,0be0,5c,57,12,7e,44,279,3647,70
2422,00:24:22,0.00E+00,0,5,89,45,0ba4,5c,57,0c,7e,44,279,3647,70
2423,00:24:23,0e0c,0,5,89,45,0ba4,5c,57,0c,7e,44,025b,3698,6e
2423,00:24:23,0.00E+00,0,1,87,44,0bf4,5c,57,0a,7e,44,025b,3698,6e
2424,00:24:24,1048,30,2,138,44,0bf4,5c,57,0a,7e,45,03ed,36a9,5
2424,00:24:24,1448,8b,2,255,9f,12ac,60,57,0d,7e,45,03ed,36a9,5
2425,00:24:25,1270,93,2,023f,9f,12ac,60,57,0d,7e,46,049a,36cc,5
2425,00:24:25,14a0,93,2,291,a7,1c84,66,57,12,7e,46,049a,36cc,5
2426,00:24:26,1744,98,2,030f,a7,1c84,66,57,12,7e,47,06f8,36da,5
2426,00:24:26,1a24,84,2,03cc,a9,2508,78,57,16,7e,47,06f8,36da,5
2427,00:24:27,1d50,7c,2,498,a9,2500,78,57,16,7e,49,0a00,3600,34
2427,00:24:27,20c8,71,2,05db,b3,2b00,a0,57,1c,7e,49,0a00,3600,34
2428,00:24:28,2454,4e,2,04a7,b3,2b00,a0,57,1c,7e,4b,0.00E+00,3600,4b
2428,00:24:28,2718,49,2,042c,74,2900,9e,57,20,7e,4b,0.00E+00,3600,4b
2429,00:24:29,2908,55,2,495,74,2900,9e,57,20,7e,4b,1000,3600,54
2429,00:24:29,2ba0,6a,2,058b,94,2d00,a8,57,22,7e,4b,1000,3600,54
2430,00:24:30,2b54,0,1,113,94,2d00,a8,57,22,7e,4b,0c00,3600,77
2430,00:24:30,2634,53,2,77,2c,1500,80,57,24,7e,4b,0c00,3600,77
2431,00:24:31,1e60,98,2,047a,2c,1500,80,57,24,7e,4a,0a00,3600,5
2431,00:24:31,1fe4,91,2,5e00,b6,2a00,96,57,29,7e,4a,0a00,3600,5
2432,00:24:32,21ac,65,2,065f,b6,2a00,96,57,29,7e,4a,0d00,3600,3e
2432,00:24:32,232c,4b,2,04c0,8c,2900,9d,57,2d,7e,4a,0d00,3600,3e
2433,00:24:33,2454,39,2,03ce,8c,2900,9d,57,2d,7d,4a,0c00,3600,4d
2433,00:24:33,2504,2a,2,334,5d,2400,85,57,2e,7d,4a,0c00,3600,4d
2434,00:24:34,2590,50,2,036a,5d,2468,85,57,2e,7d,49,0c60,36df,55
2434,00:24:34,2628,2d,2,396,62,25f8,85,57,2e,7d,49,0c60,36df,55
2435,00:24:35,2680,0,1,0,62,25f8,85,57,2e,7d,49,0a74,36d0,32
2435,00:24:35,2594,5a,2,16,17,1414,73,57,2e,7d,49,0a74,36d0,32
2436,00:24:36,2570,45,2,02eb,17,1414,73,57,2e,7d,49,0c6d,36cc,4f
2436,00:24:36,25a8,0,1,02ad,54,2238,89,57,2e,7d,49,0c6d,36cc,4f
2437,00:24:37,2044,0,5,000c,54,2238,89,57,2e,7d,49,07f9,36c6,5c
2437,00:24:37,1420,0,5,0,0,1554,6d,57,2b,7d,49,07f9,36c6,5c
2438,00:24:38,0d6c,0,5,006d,0,1554,6d,57,2b,7d,46,257,3654,76
2438,00:24:38,0dc0,0,5,77,41,0b40,61,57,27,7d,46,257,3654,76
2439,00:24:39,0dec,0,5,007a,41,0b40,61,57,27,7d,43,257,34cc,6d
2439,00:24:39,0dc8,0,5,82,45,0c30,5d,57,25,7d,43,257,34cc,6d
2440,00:24:40,0.00E+00,0,1,007a,45,0c30,5d,57,25,7d,42,274,36ae,6e
2440,00:24:40,0dd8,0,5,007f,42,0b90,5d,57,23,7d,42,274,36ae,6e
2441,00:24:41,0.00E+00,0,5,83,42,0b00,5d,57,23,7d,44,200,3600,6f
2441,00:24:41,0.00E+00,0,1,85,49,0b00,5c,57,22,7d,44,200,3600,6f
2442,00:24:42,17d8,3d,2,1e01,49,0b00,5c,57,22,7d,44,700,3600,38
2442,00:24:42,1d28,42,2,307,6c,1300,6d,57,23,7d,44,700,3600,38
2443,00:24:43,1cec,0,1,35,6c,1300,6d,57,23,7d,48,700,3600,54
2443,00:24:43,1b88,0,1,004f,0d,1100,6c,57,21,7d,48,700,3600,54
2444,00:24:44,1b34,63,2,0.00E+00,0d,1100,6c,57,21,7d,49,700,3600,32
2444,00:24:44,1b80,7c,2,037d,8e,1a00,77,57,23,7d,49,700,3600,32
2445,00:24:45,1cac,6b,2,04a6,8e,1a00,77,57,23,7d,48,0a00,3600,37
2445,00:24:45,1e48,7d,2,04de,a2,2800,95,57,27,7d,48,0a00,3600,37
2446,00:24:46,1fa4,59,2,553,a2,2800,95,57,27,7d,49,0c00,3600,3d
2446,00:24:46,2164,59,2,04b0,94,2900,96,57,2a,7d,49,0c00,3600,3d
2447,00:24:47,22a8,52,2,04a9,94,2900,96,57,2a,7d,4a,0d00,3600,49
2447,00:24:47,2404,46,2,044c,7d,2900,9b,57,2d,7d,4a,0d00,3600,49
2448,00:24:48,2528,49,2,040f,7d,29a4,9b,57,2d,7d,4a,0.00E+00,36d9,64
2448,00:24:48,25b0,0f,2,332,56,22ec,94,57,2e,7d,4a,0.00E+00,36d9,64
2449,00:24:49,25e8,0,1,9,56,22ec,94,57,2e,7d,4a,0aa9,36db,67
2449,00:24:49,244c,0,5,0,0,1248,72,57,2b,7d,4a,0aa9,36db,67
2450,00:24:50,22f0,0,1,0,0,1248,72,57,2b,7d,49,092e,36be,60
2450,00:24:50,22dc,4d,2,017c,31,16f8,70,57,2a,7d,49,092e,36be,60
2451,00:24:51,2264,31,2,02c9,31,16f8,70,57,2a,7d,47,0adb,36d3,77
2451,00:24:51,228c,0d,2,029c,49,1e64,80,57,2b,7d,47,0adb,36d3,77
2452,00:24:52,2298,0c,2,189,49,1e64,80,57,2b,7d,48,07a4,36ac,7c
2452,00:24:52,2214,7,2,006e,19,139c,6c,57,2a,7d,48,07a4,36ac,7c
2453,00:24:53,2290,2a,2,185,19,139c,6c,57,2a,7d,47,7e07,36a9,6e
2453,00:24:53,2208,31,2,027b,51,20bc,71,57,2a,7d,47,7e07,36a9,6e
2454,00:24:54,2290,34,2,303,51,20bc,71,57,2a,7d,47,09b0,36e1,7a
2454,00:24:54,2238,1a,2,02dc,4e,1eb4,7d,57,29,7d,47,09b0,36e1,7a
2455,00:24:55,2294,0,1,14,4e,1e00,7d,57,29,7d,47,800,3600,70
2455,00:24:55,2100,0,5,0,0,1200,6b,57,27,7d,47,800,3600,70
2456,00:24:56,1f20,0,5,0,0,1200,6b,57,27,7d,47,700,3600,6c
2456,00:24:56,1d30,0,5,0,0,1200,66,57,22,7d,47,700,3600,6c
2457,00:24:57,1b3c,0,5,0,0,1200,66,57,22,7d,47,600,3600,5
2457,00:24:57,19f8,0,5,0,0,1100,64,57,1f,7d,47,600,3600,5
2458,00:24:58,18b0,0,5,0,0,1100,64,57,1f,7d,47,600,3600,5
2458,00:24:58,172c,0,5,0,0,1100,63,57,1b,7d,47,600,3600,5
2459,00:24:59,15c8,0,5,0,0,1100,63,57,1b,7d,46,500,3600,3c
2459,00:24:59,1474,0,5,0,0,0f00,62,57,18,7d,46,500,3600,3c
2500,00:25:00,1304,0,1,0,0,0f00,62,57,18,7d,46,400,3600,33
2500,00:25:00,12d0,8,2,65,2c,1000,61,57,16,7d,46,400,3600,33
2501,00:25:01,1378,51,2,112,2c,1000,61,57,16,7d,46,400,3600,36
2501,00:25:01,12fc,18,2,01c9,88,1600,63,57,16,7d,46,400,3600,36
2502,00:25:02,1354,65,2,54,88,1608,63,57,16,7d,46,4e00,36c7,5
2502,00:25:02,1374,5b,2,023f,a2,1504,64,57,18,7d,46,4e00,36c7,5
2503,00:25:03,13e4,3e,2,260,a2,1504,64,57,18,7d,46,050a,36be,33
2503,00:25:03,14c4,43,2,264,9e,1c70,68,57,1a,7d,46,050a,36be,33
2504,00:25:04,1564,35,2,023c,9e,1c70,68,57,1a,7d,47,05b2,36b2,40
2504,00:25:04,15e8,1f,2,01f5,75,189c,6c,57,1b,7d,47,05b2,36b2,40
2505,00:25:05,1604,19,2,185,75,189c,6c,57,1b,7d,47,05f9,36c9,72
2505,00:25:05,1630,1f,2,197,63,166c,6b,57,1b,7d,47,05f9,36c9,72
2506,00:25:06,1630,1f,2,01ca,63,166c,6b,57,1b,7d,47,04f4,36bd,77
2506,00:25:06,1670,1b,2,01c6,66,170c,68,57,1c,7d,47,04f4,36bd,77
2507,00:25:07,16b0,15,2,173,66,170c,68,57,1c,7d,47,044a,36fd,79
2507,00:25:07,16bc,11,2,014e,4f,148c,65,57,1c,7d,47,044a,36fd,79
2508,00:25:08,1678,2,2,100,4f,148c,65,57,1c,7d,46,041a,36f2,70
2508,00:25:08,1684,20,2,0.00E+00,3a,1270,61,57,1b,7d,46,041a,36f2,70
2509,00:25:09,1614,15,2,199,3a,1200,61,57,1b,7d,47,400,3600,75
2509,00:25:09,1648,13,2,151,51,1400,64,57,1b,7d,47,400,3600,75
2510,00:25:10,15a8,0,1,107,51,1400,64,57,1b,7d,47,400,3600,6f
2510,00:25:10,158c,24,2,15,0,1000,61,57,1b,7d,47,400,3600,6f
2511,00:25:11,1548,1f,2,173,0,1000,61,57,1b,7d,47,400,3600,72
2511,00:25:11,1550,1d,2,187,63,1500,64,57,1b,7d,47,400,3600,72
2512,00:25:12,1590,1d,2,019d,63,1500,64,57,1b,7d,47,400,3600,73
2512,00:25:12,1618,1d,2,01a9,64,1700,65,57,1a,7d,47,400,3600,73
2513,00:25:13,1664,0,1,0,64,1700,65,57,1a,7d,47,400,3600,6b
2513,00:25:13,14c4,0,5,0,0,1000,61,57,18,7d,47,400,3600,6b
2514,00:25:14,139c,0,1,0,0,1000,61,57,18,7d,47,400,3600,67
2514,00:25:14,12a4,0,1,0,7,0.00E+00,60,57,17,7d,47,400,3600,67
2515,00:25:15,1208,38,2,172,7,0.00E+00,60,57,17,7d,47,400,3600,3a
2515,00:25:15,12b0,28,2,020b,a0,1700,63,57,17,7d,47,400,3600,3a
2516,00:25:16,130c,6,2,00d2,a0,1784,63,57,17,7d,47,480,36d9,60
2516,00:25:16,12f4,1e,2,135,61,1248,63,57,17,7d,47,480,36d9,60
2517,00:25:17,11c8,0,1,009a,61,1248,63,57,17,7d,47,03d0,369e,79
2517,00:25:17,1214,0,1,53,26,0f50,60,57,15,7d,47,03d0,369e,79
2518,00:25:18,1170,0,1,006e,26,0f50,60,57,15,7d,47,02db,36ae,6e
2518,00:25:18,10d4,0,1,81,32,0.00E+00,5d,57,14,7d,47,02db,36ae,6e
2519,00:25:19,105c,0b,2,008c,32,0.00E+00,5d,57,14,7d,46,03b2,36a4,5
2519,00:25:19,1024,29,2,01a5,c1,1338,5f,57,14,7d,46,03b2,36a4,5
2520,00:25:20,1130,17,2,201,c1,1338,5f,57,14,7d,47,03f3,36cc,33
2520,00:25:20,1194,11,2,221,b3,1860,62,57,16,7d,47,03f3,36cc,33
2521,00:25:21,121c,9,2,01a8,b3,1860,62,57,16,7d,47,437,36b7,55
2521,00:25:21,11b8,2d,2,00bf,4e,102c,62,57,16,7d,47,437,36b7,55
2522,00:25:22,120c,0,1,012f,4e,102c,62,57,16,7d,48,041a,36b8,5
2522,00:25:22,127c,58,2,012b,75,1e01,62,57,16,7d,48,041a,36b8,5
2523,00:25:23,1218,4e,2,241,75,1000,62,57,16,7d,48,400,3600,32
2523,00:25:23,12e4,37,2,254,ae,1a00,65,57,17,7d,48,400,3600,32
2524,00:25:24,1380,1f,2,01f2,ae,1a00,65,57,17,7d,49,400,3600,48
2524,00:25:24,12a4,0,1,00b1,29,1100,64,57,16,7d,49,400,3600,48
2525,00:25:25,1178,0,5,008e,29,1100,64,57,16,7d,48,300,3600,79
2525,00:25:25,0f2c,0,5,82,3c,0d00,60,57,13,7d,48,300,3600,79
2526,00:25:26,0.00E+00,0,5,81,3c,0d00,60,57,13,7d,47,200,3600,6d
2526,00:25:26,0dec,0,5,008d,49,0c00,5d,57,0d,7d,47,200,3600,6d
2527,00:25:27,0de8,0,5,008c,49,0c00,5d,57,0d,7d,46,200,3600,5
2527,00:25:27,1294,4e,2,161,69,0d00,5d,57,0d,7d,46,200,3600,5
2528,00:25:28,109c,26,2,01f1,69,0d00,5d,57,0d,7d,47,400,3600,32
2528,00:25:28,12b4,46,2,022d,a9,1700,62,57,0f,7d,47,400,3600,32
2529,00:25:29,1470,59,2,024c,a9,1700,62,57,0f,7d,48,500,3600,5
2529,00:25:29,15f4,7e,2,02d9,af,1f00,69,57,12,7d,48,500,3600,5
2530,00:25:30,1818,66,2,357,af,1f54,69,57,12,7d,4a,074d,36dd,35
2530,00:25:30,1a68,48,2,031f,8d,23f0,7a,57,16,7d,4a,074d,36dd,35
2531,00:25:31,1c48,2f,2,2e07,8d,23f0,7a,57,16,7d,4b,08f4,36d8,4c
2531,00:25:31,1d1c,0e,2,01fd,47,1a04,80,57,16,7d,4b,08f4,36d8,4c
2532,00:25:32,1cbc,0,5,38,47,1a04,80,57,16,7d,4c,793,36aa,5c
2532,00:25:32,1850,0,5,42,10,1e01,6e,57,12,7d,4c,793,36aa,5c
2533,00:25:33,1638,0,5,12,10,1e01,6e,57,12,7d,4b,571,36c1,5
2533,00:25:33,164c,a9,2,0.00E+00,4f,12d4,67,57,12,7d,4b,571,36c1,5
2534,00:25:34,16a4,c1,2,302,4f,12d4,67,57,12,7d,4a,06d6,36b8,5
2534,00:25:34,197c,9e,2,039f,aa,2120,75,57,15,7d,4a,06d6,36b8,5
2535,00:25:35,1bf0,a7,2,439,aa,2120,75,57,15,7d,4a,09ae,36d6,5
2535,00:25:35,1f18,99,2,572,b0,2a1c,94,57,1a,7d,4a,09ae,36d6,5
2536,00:25:36,212c,4,2,370,b0,2a1c,94,57,1a,7d,4d,0b16,36e6,35
2536,00:25:36,21ec,57,2,251,5a,1f90,90,57,1b,7d,4d,0b16,36e6,35
2537,00:25:37,2370,40,2,372,5a,1f00,90,57,1b,7d,4e,0d00,3600,50
2537,00:25:37,24d0,38,2,03a8,6a,2800,9c,57,1e,7d,4e,0d00,3600,50
2538,00:25:38,263c,1c,2,031d,6a,2800,9c,57,1e,7d,4d,0d00,3600,6e
2538,00:25:38,241c,0,1,00aa,1a,1300,87,57,1c,7d,4d,0d00,3600,6e
2539,00:25:39,246c,5a,2,013d,1a,1300,87,57,1c,7d,4d,0b00,3600,6f
2539,00:25:39,2484,3a,2,331,5e,2600,8d,57,1d,7d,4d,0b00,3600,6f
2540,00:25:40,25b8,39,2,037e,5e,2600,8d,57,1d,7d,4d,0d00,3600,81
2540,00:25:40,257c,0,1,00fa,1f,1c00,89,57,1e,7d,4d,0d00,3600,81
2541,00:25:41,1eb8,0,2,64,1f,1c00,89,57,1e,7d,4c,800,3600,34
2541,00:25:41,1b54,4f,2,03ae,9d,1e00,7e,57,1f,7d,4c,800,3600,34
2542,00:25:42,191c,55,2,03ec,9d,1e00,7e,57,1f,7d,4a,800,3600,38
2542,00:25:42,1a58,4a,2,032a,8d,2300,83,57,21,7d,4a,800,3600,38
2543,00:25:43,1b2c,39,2,031e,8d,2300,83,57,21,7d,4a,800,3600,4b
2543,00:25:43,1be8,4a,2,02d1,73,2300,85,57,23,7d,4a,800,3600,4b
2544,00:25:44,1c60,18,2,2e01,73,2300,85,57,23,7d,4b,08cd,36d0,5f
2544,00:25:44,1ca4,1d,2,269,5d,1d24,83,57,23,7d,4b,08cd,36d0,5f
2545,00:25:45,1cb8,0d,2,016f,5d,1d24,83,57,23,7d,4b,06b5,36a8,7d
2545,00:25:45,1c58,0c,2,156,37,15cc,73,57,23,7d,4b,06b5,36a8,7d
2546,00:25:46,1c00,10,2,105,37,15cc,73,57,23,7d,49,052d,36bc,69
2546,00:25:46,1bbc,22,2,01a9,49,1824,6c,57,22,7d,49,052d,36bc,69
2547,00:25:47,1bc0,28,2,173,49,1824,6c,57,22,7d,49,704,36dd,70
2547,00:25:47,1bb4,21,2,226,58,1be4,71,57,22,7d,49,704,36dd,70
2548,00:25:48,1b04,9,2,103,58,1be4,71,57,22,7d,4a,522,36ce,6d
2548,00:25:48,1b68,36,2,01ed,51,19f0,6e,57,22,7d,4a,522,36ce,6d
2549,00:25:49,1bb4,37,2,029b,51,19f0,6e,57,22,7d,49,07f4,36c6,74
2549,00:25:49,1c34,22,2,272,60,1eb4,79,57,23,7d,49,07f4,36c6,74
2550,00:25:50,1c98,20,2,233,60,1eb4,79,57,23,7d,4a,071f,36c2,76
2550,00:25:50,1c98,1f,2,233,56,1c70,77,57,23,7d,4a,071f,36c2,76
2551,00:25:51,1c88,0,1,0,56,1c00,77,57,23,7d,4a,600,3600,70
2551,00:25:51,1b48,0,5,0,0,1200,69,57,20,7d,4a,600,3600,70
2552,00:25:52,1a10,0,1,0,0,1200,69,57,20,7d,49,600,3600,6c
2552,00:25:52,18e4,13,2,0,0,1000,65,57,1e,7d,49,600,3600,6c
2553,00:25:53,190c,0e,2,104,0,1000,65,57,1e,7d,49,400,3600,69
2553,00:25:53,1768,0,1,000b,0a,1100,63,57,1c,7d,49,400,3600,69
2554,00:25:54,16b0,0,1,0,0a,1100,63,57,1c,7d,48,500,3600,6d
2554,00:25:54,159c,0,1,0,0,1000,61,57,19,7d,48,500,3600,6d
2555,00:25:55,1488,0,1,0,0,1000,61,57,19,7d,49,400,3600,6b
2555,00:25:55,1394,0,1,000a,9,0.00E+00,60,57,17,7d,49,400,3600,6b
2556,00:25:56,1254,0,5,49,9,0.00E+00,60,57,17,7d,48,300,3600,74
2556,00:25:56,11d8,0,5,00a8,39,0f00,5f,57,12,7d,48,300,3600,74
2557,00:25:57,0fbc,0,5,82,39,0f00,5f,57,12,7d,47,200,3600,6d
