Time (GMT),Time,Latitude,Longitude,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
93956,09:39:56,1257.6412,7738.3444,17dc,2c,2,161,4f,1300,64,57,12,65,50,500,3700,33
93957,09:39:57,1257.641,7738.3462,18b0,2a,2,228,4f,1300,64,57,12,65,4d,600,3700,44
93957,09:39:57,1257.6408,7738.3473,19b4,0e,2,01bf,50,1700,69,57,15,65,4d,600,3700,44
93958,09:39:58,1257.6405,7738.3494,1a8c,0e,2,017b,50,1700,69,57,15,65,4d,700,3700,68
93958,09:39:58,1257.6401,7738.3507,1acc,0d,2,017f,44,1500,68,57,15,65,4d,700,3700,68
93959,09:39:59,1257.6396,7738.3527,1b34,0c,2,013c,44,1500,68,57,15,65,4d,500,3700,68
93959,09:39:59,1257.6392,7738.3541,1b10,0e,2,155,3c,1500,62,57,15,65,4d,500,3700,68
94000,09:40:00,1257.6388,7738.3561,1b48,0e,2,016e,3c,1500,62,57,15,65,4c,500,3700,66
94000,09:40:00,1257.6386,7738.3574,1bbc,10,2,017a,41,16bc,63,57,16,65,4c,598,3727,66
94001,09:40:01,1257.6382,7738.3593,1bdc,0f,2,192,41,16bc,63,57,16,65,4c,5e01,3712,68
94001,09:40:01,1257.6379,7738.3605,1c24,10,2,018f,41,16d0,63,57,16,65,4c,5e01,3712,68
94002,09:40:02,1257.6376,7738.3626,1c90,10,2,199,41,16d0,63,57,16,66,4c,5e05,3716,68
94002,09:40:02,1257.6373,7738.3639,1ce4,13,2,01a2,41,1770,64,57,17,66,4c,5e05,3716,68
94003,09:40:03,1257.637,7738.366,1d18,17,2,01c6,41,1770,64,57,17,66,4c,06b2,372f,67
94003,09:40:03,1257.6369,7738.3674,1db0,17,2,1e03,46,18d8,67,57,17,66,4c,06b2,372f,67
94004,09:40:04,1257.6368,7738.3699,1e44,16,2,1e07,46,18d8,67,57,17,66,4d,06fe,3737,6a
94004,09:40:04,1257.6364,7738.3722,1e7c,11,2,1e05,43,1900,69,57,18,66,4d,06fe,3737,6a
94005,09:40:05,1257.636,7738.3748,1ed0,10,2,01c8,43,1900,69,57,18,66,4d,065c,3719,60
94005,09:40:05,1257.6359,7738.3765,1b6c,0,1,00c2,21,1248,64,57,18,66,4d,065c,3719,60
94006,09:40:06,1257.6357,7738.3787,1250,0,5,71,21,1200,64,57,18,66,4c,200,3600,66
94006,09:40:06,1257.6356,7738.3801,0.00E+00,0,5,009b,50,0d00,5e,57,16,66,4c,200,3600,66
94007,09:40:07,1257.6355,7738.3821,0.00E+00,0,5,97,50,0d00,5e,57,16,66,4a,200,3600,64
94007,09:40:07,1257.6353,7738.3841,0.00E+00,0,5,96,4d,0d00,5b,57,12,66,4a,200,3600,64
94008,09:40:08,1257.6351,7738.3851,0.00E+00,0,5,99,4d,0d00,5b,57,12,66,49,200,3600,65
94008,09:40:08,1257.6349,7738.3862,0e0c,0,5,99,4e,0c00,5b,57,0d,66,49,200,3600,65
94009,09:40:09,1257.6346,7738.3874,0.00E+00,0,5,98,4e,0c00,5b,57,0d,66,49,200,3600,64
94009,09:40:09,1257.6345,7738.3881,0.00E+00,0,5,99,4d,0c00,5a,57,0a,66,49,200,3600,64
94010,09:40:10,1257.6345,7738.3889,0.00E+00,0,1,009a,4d,0c00,5a,57,0a,66,49,200,3600,62
94010,09:40:10,1257.6343,7738.3892,0cac,0,1,00ac,5f,0c00,5a,57,0a,66,49,200,3600,62
94011,09:40:11,1257.6341,7738.39,0d70,0,1,101,5f,0c00,5a,57,0a,67,49,200,3700,42
94011,09:40:11,1257.6341,7738.3907,0edc,0,1,00ee,68,0e9c,5b,57,0c,67,49,02ff,3701,42
94012,09:40:12,1257.634,7738.3918,0f94,1b,2,01f7,68,0e9c,5b,57,0c,67,4a,03cd,3718,32
94012,09:40:12,1257.6339,7738.3928,11dc,35,2,203,b1,16d0,5d,57,0f,67,4a,03cd,3718,32
94013,09:40:13,1257.634,7738.3943,13e0,45,2,1e03,b1,16d0,5d,57,0f,67,4b,513,372e,32
94013,09:40:13,1257.6342,7738.3954,15a4,46,2,254,97,1dc4,61,57,12,67,4b,513,372e,32
94014,09:40:14,1257.6342,7738.3971,17b0,48,2,02b7,97,1dc4,61,57,12,67,4d,06b2,3709,32
94014,09:40:14,1257.634,7738.3982,1a3c,45,2,030a,8d,22c4,6c,57,16,67,4d,06b2,3709,32
94015,09:40:15,1257.6338,7738.4002,1be0,39,2,346,8d,22c4,6c,57,16,67,4e,873,373f,36
94015,09:40:15,1257.6337,7738.4016,1e40,3a,2,345,73,2418,79,57,19,67,4e,873,373f,36
94016,09:40:16,1257.6334,7738.404,2034,49,2,369,73,2418,79,57,19,67,4e,0afb,3738,43
94016,09:40:16,1257.6332,7738.4057,2240,49,2,3e00,79,27c4,8c,57,1c,67,4e,0afb,3738,43
94017,09:40:17,1257.6329,7738.4087,2448,45,2,432,79,2700,8c,57,1c,67,50,0.00E+00,3700,58
94017,09:40:17,1257.6327,7738.4107,2590,3d,2,03fb,71,2700,9d,57,1e,67,50,0.00E+00,3700,58
94018,09:40:18,1257.6323,7738.4135,24c0,0,1,017a,71,2700,9d,57,1e,67,50,0a00,3700,68
94018,09:40:18,1257.6321,7738.4153,1b18,0,1,007c,14,1100,75,57,1e,67,50,0a00,3700,68
94019,09:40:19,1257.6317,7738.4182,1034,28,2,000e,14,1100,75,57,1e,67,4b,500,3700,37
94019,09:40:19,1257.6315,7738.4201,18f4,46,2,02f4,84,1500,6a,57,1f,67,4b,500,3700,37
94020,09:40:20,1257.6311,7738.4231,1938,3e,2,02dc,84,1500,6a,57,1f,68,4b,700,3700,3b
94020,09:40:20,1257.6309,7738.4251,1a70,28,2,02a7,76,2000,70,57,21,68,4b,700,3700,3b
94021,09:40:21,1257.6305,7738.4282,1ab8,25,2,283,76,2000,70,57,21,68,4c,700,3700,49
94021,09:40:21,1257.6303,7738.4304,1b6c,24,2,280,67,1e00,73,57,22,68,4c,700,3700,49
94022,09:40:22,1257.63,7738.4339,1bc4,18,2,258,67,1e00,73,57,22,68,4c,800,3700,65
94022,09:40:22,1257.6298,7738.4362,1c14,12,2,01cc,49,1770,71,57,23,68,4c,815,3730,65
94023,09:40:23,1257.6295,7738.4396,1c30,0f,2,01a6,49,1770,71,57,23,68,4c,061a,372c,6a
94023,09:40:23,1257.6293,7738.4419,1c3c,0f,2,018f,41,16d0,68,57,23,68,4c,061a,372c,6a
94024,09:40:24,1257.629,7738.4454,1c54,11,2,193,41,16d0,68,57,23,68,4c,5e08,3713,69
94024,09:40:24,1257.6288,7738.4476,1c64,11,2,01a3,42,1798,66,57,22,68,4c,5e08,3713,69
94025,09:40:25,1257.6284,7738.4509,1af0,0,1,004f,42,1798,66,57,22,69,4b,05f6,3711,67
94025,09:40:25,1257.6282,7738.4531,1098,0,5,3,14,1068,61,57,21,69,4b,05f6,3711,67
94026,09:40:26,1257.6279,7738.4563,0da8,0,5,91,14,1068,61,57,21,69,4a,274,36bd,63
94026,09:40:26,1257.6276,7738.4584,0.00E+00,0,5,008b,46,0c80,5c,57,1e,69,4a,274,36bd,63
94027,09:40:27,1257.6274,7738.4613,0.00E+00,0,5,008c,46,0c80,5c,57,1e,69,47,276,36c0,65
94027,09:40:27,1257.6274,7738.4632,0.00E+00,0,5,008e,4a,0c80,5b,57,1b,69,47,276,36c0,65
94028,09:40:28,1257.6274,7738.4657,0.00E+00,0,5,008e,4a,0c00,5b,57,1b,69,48,200,3600,64
94028,09:40:28,1257.6273,7738.4674,0.00E+00,0,5,008f,49,0c00,5b,57,18,69,48,200,3600,64
94029,09:40:29,1257.6272,7738.4697,0.00E+00,0,5,008f,49,0c00,5b,57,18,69,48,200,3600,65
94029,09:40:29,1257.6271,7738.4711,0.00E+00,0,5,90,4a,0c00,5a,57,16,69,48,200,3600,65
94030,09:40:30,1257.6269,7738.4733,0e0c,0,5,92,4a,0c00,5a,57,16,69,48,200,3600,64
94030,09:40:30,1257.6268,7738.4746,0.00E+00,0,5,91,4b,0c00,5a,57,14,69,48,200,3600,64
94031,09:40:31,1257.6264,7738.4764,0e1c,0,5,92,4b,0c00,5a,57,14,6a,49,200,3600,64
94031,09:40:31,1257.6262,7738.4776,0.00E+00,0,5,91,48,0c00,5a,57,12,6a,49,200,3600,64
94032,09:40:32,1257.6259,7738.4793,0e1c,0,5,90,48,0c00,5a,57,12,6a,49,200,3600,63
94032,09:40:32,1257.6257,7738.4803,0e1c,0,5,90,49,0c00,5a,57,0f,6a,49,200,3600,63
94033,09:40:33,1257.6253,7738.4817,0.00E+00,0,5,90,49,0c00,5a,57,0f,6a,49,200,3600,65
94033,09:40:33,1257.6251,7738.4825,0.00E+00,0,5,90,49,0c44,5a,57,0d,6a,49,027b,36e0,65
94034,09:40:34,1257.6248,7738.4837,0e0c,0,5,91,49,0c44,5a,57,0d,6a,49,265,36cd,63
94034,09:40:34,1257.6246,7738.4844,0.00E+00,0,5,93,4b,0c44,5a,57,0b,6a,49,265,36cd,63
94035,09:40:35,1257.6244,7738.4854,0e1c,0,5,92,4b,0c44,5a,57,0b,6a,4a,274,36bc,64
94035,09:40:35,1257.6242,7738.486,0e0c,0,5,93,4a,0c58,5a,57,8,6a,4a,274,36bc,64
94036,09:40:36,1257.6241,7738.4868,0.00E+00,0,5,94,4a,0c58,5a,57,8,6a,4a,026c,36f7,64
94036,09:40:36,1257.6239,7738.4873,0.00E+00,0,1,92,48,0c58,5a,57,7,6a,4a,026c,36f7,64
94037,09:40:37,1257.6238,7738.4879,0.00E+00,0,1,90,48,0c58,5a,57,7,6a,4a,023a,35b4,5
94037,09:40:37,1257.6236,7738.4884,0bc0,8,2,185,fc,0f8c,5b,57,7,6a,4a,023a,35b4,5
94038,09:40:38,1257.6234,7738.489,1054,0,1,1e02,fc,0f8c,5b,57,7,6a,4a,421,36f5,4a
94038,09:40:38,1257.6231,7738.4894,12c4,0,1,016b,6a,1450,5d,57,7,6a,4a,421,36f5,4a
94039,09:40:39,1257.6227,7738.49,114c,0,5,129,6a,1400,5d,57,7,6a,4b,200,3600,63
94039,09:40:39,1257.6224,7738.4904,0f74,0,5,00ff,6a,0f00,5d,57,7,6a,4b,200,3600,63
94040,09:40:40,1257.622,7738.491,0.00E+00,0,5,00f1,6a,0f00,5d,57,7,6a,4b,200,3600,63
94040,09:40:40,1257.6217,7738.4914,0e4c,0,1,00ee,71,0.00E+00,5c,57,7,6a,4b,200,3600,63
94041,09:40:41,1257.6213,7738.492,0d28,0,1,126,71,0.00E+00,5c,57,7,6a,4b,200,3600,57
94041,09:40:41,1257.6211,7738.4925,0fc8,0,1,135,7a,1000,5c,57,6,6a,4b,200,3600,57
94042,09:40:42,1257.6208,7738.4931,0.00E+00,0,1,109,7a,1000,5c,57,6,6a,4b,200,3600,55
94042,09:40:42,1257.6207,7738.4936,0.00E+00,0,1,013e,b5,0f00,5c,57,7,6a,4b,200,3600,55
94043,09:40:43,1257.6204,7738.4942,1008,0,1,012e,b5,0f00,5c,57,7,6a,4b,200,3600,5c
94043,09:40:43,1257.6203,7738.4947,0.00E+00,0,1,104,7c,0.00E+00,5c,57,6,6a,4b,200,3600,5c
94044,09:40:44,1257.6202,7738.4955,0dcc,0,1,010f,7c,0.00E+00,5c,57,6,6a,4b,200,3600,5c
94044,09:40:44,1257.6202,7738.4961,0de4,0,5,011b,8c,0ec4,5c,57,7,6a,4b,02fb,3621,5c
94045,09:40:45,1257.6202,7738.4967,0dfc,0,5,117,8c,0ec4,5c,57,7,6a,4b,030b,3671,5d
94045,09:40:45,1257.6203,7738.4971,0.00E+00,0,5,011c,88,0eb0,5c,57,7,6a,4b,030b,3671,5d
94046,09:40:46,1257.6205,7738.4975,0.00E+00,0,5,011a,88,0eb0,5c,57,7,6a,4b,030c,364a,5e
94046,09:40:46,1257.6207,7738.4978,0e4c,0,5,011e,86,0.00E+00,5c,57,7,6a,4b,030c,364a,5e
94047,09:40:47,1257.6211,7738.4983,104c,0,5,0.00E+00,86,0.00E+00,5c,57,7,6a,4b,02c8,366d,66
94047,09:40:47,1257.6214,7738.4985,0fb0,0,5,00ae,46,0dd4,5c,57,6,6a,4b,02c8,366d,66
94048,09:40:48,1257.6219,7738.4987,0e8c,0,5,98,46,0dd4,5c,57,6,6a,4b,028e,3668,66
94048,09:40:48,1257.6222,7738.4989,0e1c,0,5,99,4d,0cf8,5b,57,3,6a,4b,028e,3668,66
94049,09:40:49,1257.6227,7738.4992,0.00E+00,0,5,99,4d,0cf8,5b,57,3,6b,4a,278,364e,65
94049,09:40:49,1257.623,7738.4991,0.00E+00,0,5,009b,4e,0c44,5b,57,2,6b,4a,278,364e,65
94050,09:40:50,1257.6234,7738.499,0.00E+00,0,5,009b,4e,0c00,5b,57,2,6b,4a,200,3600,64
94050,09:40:50,1257.6237,7738.4988,0e4c,0,1,98,4a,0d00,5b,57,1,6b,4a,200,3600,64
94051,09:40:51,1257.624,7738.4988,0.00E+00,0,5,009b,4a,0d00,5b,57,1,6b,4b,200,3600,64
94051,09:40:51,1257.6241,7738.4987,0.00E+00,0,5,009b,4e,0c00,5b,57,0,6b,4b,200,3600,64
94052,09:40:52,1257.6241,7738.4986,0.00E+00,0,5,98,4e,0c00,5b,57,0,6b,4b,200,3600,66
94052,09:40:52,1257.624,7738.4986,0dec,0,5,009c,50,0c00,5a,57,0,6b,4b,200,3600,66
94053,09:40:53,1257.6239,7738.4986,0dbc,0,5,00a1,50,0c00,5a,57,0,6b,4b,200,3500,63
94053,09:40:53,1257.624,7738.4985,0ddc,0,1,00b8,5f,0c00,5b,57,0,6b,4b,200,3500,63
94054,09:40:54,1257.624,7738.4985,0dec,0,5,00c4,5f,0c00,5b,57,0,6b,4b,200,3500,66
94054,09:40:54,1257.624,7738.4985,0dfc,0,5,00c6,63,0d00,5b,57,1,6b,4b,200,3500,66
94055,09:40:55,1257.624,7738.4985,0.00E+00,0,5,00c0,63,0d00,5b,57,1,6b,4b,200,3600,64
94055,09:40:55,1257.6239,7738.4984,0.00E+00,0,5,00c3,5e,0d84,5b,57,1,6b,4b,029a,3666,64
94056,09:40:56,1257.6239,7738.4984,0.00E+00,0,5,00b5,5e,0d84,5b,57,1,6b,4b,028b,3673,63
94056,09:40:56,1257.6238,7738.4984,0.00E+00,0,5,00b0,57,0d20,5b,57,2,6b,4b,028b,3673,63
94057,09:40:57,1257.6237,7738.4983,0e3c,0,5,00b1,57,0d20,5b,57,2,6b,4b,028b,3684,64
94058,09:40:58,1257.6236,7738.4982,0e5c,0,5,00a8,52,0ce4,5b,57,1,6b,4b,028b,3684,64
94058,09:40:58,1257.6235,7738.4981,0.00E+00,0,5,00a8,52,0ce4,5b,57,1,6b,4b,028b,3683,64
94058,09:40:58,1257.6235,7738.498,0.00E+00,0,5,00a7,54,0cd0,5b,57,0,6b,4b,028b,3683,64
94059,09:40:59,1257.6234,7738.4979,0e0c,0,5,00a8,54,0cd0,5b,57,0,6b,4b,028e,3665,64
94100,09:41:00,1257.6233,7738.4979,0e1c,0,5,00a8,54,0cd0,5b,57,0,6b,4b,028e,3665,64
94100,09:41:00,1257.6233,7738.4979,0.00E+00,0,5,00a8,54,0cd0,5b,57,0,6b,4b,028e,3673,65
94101,09:41:01,1257.6233,7738.4978,0.00E+00,0,5,00a7,52,0ca8,5b,57,0,6b,4b,028e,3673,65
94101,09:41:01,1257.6233,7738.4978,0e0c,0,5,00a7,52,0c00,5b,57,0,6b,4b,200,3600,66
94102,09:41:02,1257.6233,7738.4978,0.00E+00,0,5,00a7,53,0c00,5b,57,0,6b,4b,200,3600,66
94102,09:41:02,1257.6233,7738.4978,0.00E+00,0,5,00a6,53,0c00,5b,57,0,6b,4b,200,3500,65
94103,09:41:03,1257.6233,7738.4979,0ddc,0,1,00ab,58,0d00,5b,57,0,6b,4b,200,3500,65
94103,09:41:03,1257.6233,7738.4979,0da0,0,1,00c6,58,0d00,5b,57,0,6b,4b,200,3500,65
94104,09:41:04,1257.6233,7738.4979,0e2c,0,1,00be,5e,0c00,5b,57,0,6b,4b,200,3500,65
94104,09:41:04,1257.6233,7738.4979,0dcc,0,1,00de,5e,0c00,5b,57,0,6c,4b,200,3500,63
94105,09:41:05,1257.6232,7738.4978,0.00E+00,0,5,00d8,65,0d00,5b,57,2,6c,4b,200,3500,63
94105,09:41:05,1257.6232,7738.4978,0.00E+00,0,5,00c9,65,0d00,5b,57,2,6c,4b,200,3600,63
94106,09:41:06,1257.6231,7738.4977,0e3c,0,5,00c9,63,0d00,5b,57,2,6c,4b,200,3600,63
94106,09:41:06,1257.623,7738.4977,0f10,0,5,00b5,63,0d00,5b,57,2,6c,4b,200,3500,67
94106,09:41:06,1257.6229,7738.4976,0.00E+00,0,5,00ae,57,0c94,5b,57,2,6c,4b,029a,3585,67
94107,09:41:07,1257.6229,7738.4976,0dd0,0,5,00bf,57,0c94,5b,57,2,6c,4b,02a6,3667,64
94107,09:41:07,1257.6228,7738.4976,0.00E+00,0,5,00b7,59,0d34,5b,57,2,6c,4b,02a6,3667,64
94108,09:41:08,1257.6228,7738.4975,0ee4,0,5,00a4,59,0d34,5b,57,2,6c,4b,289,3650,66
94108,09:41:08,1257.6228,7738.4975,0e2c,0,5,009e,4e,0c58,5b,57,1,6c,4b,289,3650,66
94109,09:41:09,1257.6228,7738.4975,0df0,0,5,00a1,4e,0c58,5b,57,1,6c,4b,027f,35b9,66
94109,09:41:09,1257.6228,7738.4975,0dd0,0,1,00a5,55,0cf8,5b,57,0,6c,4b,027f,35b9,66
94110,09:41:10,1257.6228,7738.4975,0d48,0,1,101,55,0cf8,5b,57,0,6c,4b,2e00,3567,5d
94110,09:41:10,1257.6228,7738.4975,0df4,0,1,105,80,0eec,5b,57,1,6c,4b,2e00,3567,5d
94111,09:41:11,1257.6228,7738.4975,0e6c,0,1,121,80,0eec,5b,57,1,6c,4b,031a,35ad,60
94111,09:41:11,1257.6228,7738.4975,0.00E+00,0,1,010f,7f,0ec4,5c,57,4,6c,4b,031a,35ad,60
94112,09:41:12,1257.6228,7738.4975,0db4,0,1,011a,7f,0.00E+00,5c,57,4,6c,4c,200,3300,62
94112,09:41:12,1257.6228,7738.4975,0f0c,0,5,116,71,0.00E+00,5c,57,7,6c,4c,200,3300,62
94113,09:41:13,1257.6228,7738.4975,0fd4,0,5,00df,71,0.00E+00,5c,57,7,6c,4c,200,3600,67
94113,09:41:13,1257.6228,7738.4975,0f58,0,5,00b8,4d,0.00E+00,5c,57,6,6c,4c,200,3600,67
94114,09:41:14,1257.6229,7738.4975,0.00E+00,0,5,00a5,4d,0.00E+00,5c,57,6,6c,4b,200,3600,62
94114,09:41:14,1257.6229,7738.4974,0dd4,0,5,00b3,5c,0d00,5b,57,6,6c,4b,200,3600,62
94115,09:41:15,1257.623,7738.4968,0e2c,0,5,00b1,5c,0d00,5b,57,6,6c,4b,200,3600,62
94115,09:41:15,1257.6231,7738.4958,0dc0,0,5,00ba,5f,0c00,5b,57,6,6c,4b,200,3600,62
94116,09:41:16,1257.623,7738.4945,0.00E+00,0,5,00bf,5f,0c00,5b,57,6,6c,4b,200,3600,66
94116,09:41:16,1257.6229,7738.4938,0f1c,0,5,00b3,4e,0d00,5b,57,7,6c,4b,200,3600,66
94117,09:41:17,1257.6228,7738.4928,0f5c,0,1,009d,4e,0d00,5b,57,7,6c,4b,200,3600,69
94117,09:41:17,1257.6229,7738.4923,0ed8,0,1,71,36,0dac,5b,57,6,6c,4b,02b2,36bc,69
94118,09:41:18,1257.623,7738.4916,0e8c,0,1,69,36,0dac,5b,57,6,6c,4b,260,36c4,4e
94118,09:41:18,1257.6231,7738.4912,1294,20,2,177,73,0.00E+00,5b,57,8,6c,4b,260,36c4,4e
94119,09:41:19,1257.6235,7738.4905,1350,1a,2,01c8,73,0.00E+00,5b,57,8,6c,4c,04d4,3707,49
94119,09:41:19,1257.6238,7738.4902,1738,2f,2,1e02,6d,184c,60,57,0c,6c,4c,04d4,3707,49
94120,09:41:20,1257.6241,7738.4893,1bb0,38,2,029f,6d,184c,60,57,0c,6c,4e,802,3723,4b
94120,09:41:20,1257.6243,7738.4886,1e24,0,1,185,2d,16d0,6c,57,0e,6c,4e,802,3723,4b
94121,09:41:21,1257.6246,7738.4874,168c,0,1,79,2d,16d0,6c,57,0e,6c,4f,516,3733,5c
94121,09:41:21,1257.6246,7738.486,1400,48,2,02ac,bc,15b8,66,57,12,6c,4f,516,3733,5c
94122,09:41:22,1257.6245,7738.4845,172c,6f,2,306,bc,15b8,66,57,12,6c,4e,06b5,3767,32
94122,09:41:22,1257.6246,7738.4836,1980,6a,2,386,a4,215c,6f,57,15,6c,4e,06b5,3767,32
94123,09:41:23,1257.6249,7738.4822,1bf0,55,2,03f5,a4,2100,6f,57,15,6c,4e,900,3700,34
94123,09:41:23,1257.6253,7738.4809,1f08,4b,2,040f,87,2600,83,57,1a,6c,4e,900,3700,34
94124,09:41:24,1257.626,7738.4786,2150,48,2,3e06,87,2600,83,57,1a,6c,51,0c00,3700,41
94124,09:41:24,1257.6264,7738.4769,2368,49,2,041a,7b,2800,97,57,1d,6c,51,0c00,3700,41
94125,09:41:25,1257.627,7738.4742,2598,4d,2,465,7b,2800,97,57,1d,6d,51,0f00,3700,57
94125,09:41:25,1257.6274,7738.4723,26ac,0,1,461,58,2300,a0,57,1f,6d,51,0f00,3700,57
94126,09:41:26,1257.6279,7738.4694,2198,0,1,00c2,58,2300,a0,57,1f,6d,50,900,3700,60
94126,09:41:26,1257.6282,7738.4674,1870,4e,2,01f2,a2,1800,77,57,1f,6d,50,900,3700,60
94127,09:41:27,1257.6285,7738.4645,1a0c,76,2,03b6,a2,1800,77,57,1f,6d,4f,800,3700,33
94127,09:41:27,1257.6287,7738.4624,1b64,60,2,446,ad,2500,80,57,23,6d,4f,800,3700,33
94128,09:41:28,1257.6291,7738.4592,1c20,48,2,407,ad,2500,80,57,23,6d,4d,900,3700,3c
94128,09:41:28,1257.6293,7738.457,1d4c,3b,2,034e,7b,238c,86,57,25,6d,4d,096a,373b,3c
94129,09:41:29,1257.6295,7738.4536,1e4c,47,2,363,7b,238c,86,57,25,6d,4e,0a35,3735,4c
94129,09:41:29,1257.6296,7738.4512,1ef0,40,2,394,7a,260c,8b,57,27,6d,4e,0a35,3735,4c
94130,09:41:30,1257.6298,7738.4477,1fcc,3f,2,038d,7a,260c,8b,57,27,6d,4f,0b55,374a,5e
94130,09:41:30,1257.6299,7738.4452,2068,41,2,03a7,75,260c,90,57,29,6d,4f,0b55,374a,5e
94131,09:41:31,1257.6303,7738.4415,211c,3c,2,03b3,75,260c,90,57,29,6d,4f,0b9f,373a,72
94131,09:41:31,1257.6307,7738.439,2188,1b,2,029f,50,1cd4,89,57,28,6d,4f,0b9f,373a,72
94132,09:41:32,1257.6311,7738.435,226c,0,1,28,50,1cd4,89,57,28,6e,4e,810,3749,68
94132,09:41:32,1257.6314,7738.4324,1584,0,1,0,0,116c,69,57,28,6e,4e,810,3749,68
94133,09:41:33,1257.6315,7738.4287,0d40,0,5,71,0,116c,69,57,28,6e,4c,025e,36c1,62
94133,09:41:33,1257.6317,7738.4263,0.00E+00,0,5,86,49,0b68,5e,57,26,6e,4c,025e,36c1,62
94134,09:41:34,1257.6321,7738.4226,0df0,0,5,88,49,0b00,5e,57,26,6e,48,200,3600,63
94134,09:41:34,1257.6324,7738.4202,0.00E+00,0,5,87,43,0c00,5c,57,22,6e,48,200,3600,63
94135,09:41:35,1257.6328,7738.4168,0.00E+00,0,5,88,43,0c00,5c,57,22,6e,48,200,3600,66
94135,09:41:35,1257.6327,7738.4149,0df8,0,5,89,4b,0b00,5b,57,1e,6e,48,200,3600,66
94136,09:41:36,1257.6328,7738.412,0.00E+00,0,5,008a,4b,0b00,5b,57,1e,6e,48,200,3600,65
94136,09:41:36,1257.633,7738.4102,0.00E+00,0,5,008a,46,0b00,5b,57,1a,6e,48,200,3600,65
94137,09:41:37,1257.6333,7738.4077,0.00E+00,0,5,008a,46,0b00,5b,57,1a,6f,49,200,3600,63
94137,09:41:37,1257.6334,7738.4061,0e1c,0,5,008b,49,0b00,5b,57,14,6f,49,200,3600,63
94138,09:41:38,1257.6336,7738.404,0.00E+00,0,5,89,49,0b00,5b,57,14,6f,49,200,3600,65
94138,09:41:38,1257.6338,7738.4027,0.00E+00,0,5,008b,47,0b00,5b,57,13,6f,49,200,3600,65
94139,09:41:39,1257.6341,7738.4009,0.00E+00,0,5,008d,47,0b00,5b,57,13,6f,49,200,3700,64
94139,09:41:39,1257.6342,7738.3997,10c8,2f,2,120,93,0ce4,5a,57,12,6f,49,282,370c,64
94140,09:41:40,1257.6345,7738.3979,1794,22,2,209,93,0ce4,5a,57,12,6f,4b,615,3700,4b
94140,09:41:40,1257.6346,7738.3967,1614,0,1,00b9,2b,1130,62,57,12,6f,4b,615,3700,4b
94141,09:41:41,1257.6347,7738.395,12a8,0,5,00d0,2b,1130,62,57,12,6f,4c,373,3708,6d
94141,09:41:41,1257.6348,7738.394,11d4,0,5,00a6,3a,0fb4,5e,57,0e,6f,4c,373,3708,6d
94142,09:41:42,1257.6349,7738.3927,0fa4,0,5,80,3a,0fb4,5e,57,0e,6f,4a,026c,36ef,60
94142,09:41:42,1257.635,7738.392,0e0c,0,1,008a,48,0c44,5c,57,0c,6f,4a,026c,36ef,60
94143,09:41:43,1257.6351,7738.391,1138,19,2,126,48,0c44,5c,57,0c,6f,49,430,3724,40
94143,09:41:43,1257.6352,7738.3906,113c,39,2,238,c4,125c,5e,57,0f,6f,49,430,3724,40
94144,09:41:44,1257.6353,7738.3896,1344,6b,2,026b,c4,125c,5e,57,0f,6f,4b,04f8,3757,5
94144,09:41:44,1257.6354,7738.3889,1554,6c,2,02a0,a6,1c34,64,57,12,6f,4b,04f8,3757,5
94145,09:41:45,1257.6357,7738.3876,1798,69,2,331,a6,1c00,64,57,12,6f,4c,600,3700,32
94145,09:41:45,1257.6357,7738.3864,19e4,53,2,038e,a2,2300,71,57,16,6f,4c,600,3700,32
94146,09:41:46,1257.6359,7738.3845,1c50,46,2,03a4,a2,2300,71,57,16,70,4e,900,3700,38
94146,09:41:46,1257.6361,7738.383,1e54,3e,2,368,77,2400,81,57,19,70,4e,900,3700,38
94147,09:41:47,1257.6366,7738.3807,205c,49,2,369,77,2400,81,57,19,70,4f,0b00,3700,47
94147,09:41:47,1257.6368,7738.379,2240,48,2,03d6,76,2700,91,57,1c,70,4f,0b00,3700,47
94148,09:41:48,1257.6373,7738.3764,2424,4e,2,420,76,2700,91,57,1c,70,50,0.00E+00,3700,5c
94148,09:41:48,1257.6378,7738.3744,2610,41,2,464,7d,2900,a4,57,1e,70,50,0.00E+00,3700,5c
94149,09:41:49,1257.6382,7738.3714,22c0,0,1,00cc,7d,2900,a4,57,1e,70,50,900,3700,67
94149,09:41:49,1257.6384,7738.3696,19a0,0,1,005d,11,1000,73,57,1e,70,50,900,3700,67
94150,09:41:50,1257.639,7738.3668,1774,48,2,278,11,1000,73,57,1e,70,4e,600,3700,61
94150,09:41:50,1257.6393,7738.3649,1918,3d,2,2e07,8f,1d74,71,57,1f,70,4e,06d2,374a,61
94151,09:41:51,1257.6399,7738.3622,19c8,1e,2,289,8f,1d74,71,57,1f,70,4c,066c,373f,6d
94151,09:41:51,1257.6402,7738.3605,1894,4,2,00d1,1e,1284,68,57,1f,70,4c,066c,373f,6d
94152,09:41:52,1257.6407,7738.3579,1910,5,2,006a,1e,1284,68,57,1f,70,4b,047f,3730,6c
94152,09:41:52,1257.641,7738.3561,1858,6,2,74,19,1144,60,57,1d,70,4b,047f,3730,6c
