Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
429,00:04:29,0.00E+00,0,5,00a4,51,0ce4,5a,57,0,5c,46,031f,3666,5
430,00:04:30,0.00E+00,0,5,00a5,51,0ce4,5a,57,0,5c,47,328,3666,5
430,00:04:30,0.00E+00,0,5,00a3,51,0c00,5a,57,0,5c,47,300,3600,5
431,00:04:31,0.00E+00,0,5,00a3,51,0c00,5a,57,0,5c,46,300,3600,5
431,00:04:31,0.00E+00,0,5,00a5,52,0c00,5a,57,0,5c,46,300,3600,5
432,00:04:32,0.00E+00,0,5,00a3,52,0c00,5a,57,0,5c,47,300,3600,5
432,00:04:32,0e1c,0,5,00a2,51,0c00,5a,57,0,5c,47,300,3600,5
433,00:04:33,0e1c,0,5,00a4,51,0c00,5a,57,0,5c,47,300,3600,5
433,00:04:33,0.00E+00,0,5,00a4,52,0c00,5a,57,0,5c,47,300,3600,5
434,00:04:34,0.00E+00,0,5,00a4,52,0c00,5a,57,0,5c,47,300,3600,5
434,00:04:34,0e1c,0,5,00a4,52,0c00,5a,57,0,5c,47,300,3600,5
435,00:04:35,0.00E+00,0,5,00a5,52,0c00,5a,57,0,5c,47,300,3600,5
435,00:04:35,0e3c,0,5,00a4,52,0c00,5a,57,0,5c,47,300,3600,5
436,00:04:36,0.00E+00,0,5,00a3,52,0c00,5a,57,0,5c,46,300,3600,5
436,00:04:36,0.00E+00,0,5,00a2,52,0d00,5a,57,0,5c,46,300,3600,5
437,00:04:37,0.00E+00,0,5,00a3,52,0d00,5a,57,0,5c,46,300,3600,5
437,00:04:37,0e1c,0,5,00a2,51,0c44,5a,57,0,5c,46,337,3648,5
438,00:04:38,0.00E+00,0,5,00a3,51,0c44,5a,57,0,5c,47,333,3671,5
438,00:04:38,0.00E+00,0,5,00a2,51,0d48,5a,57,0,5c,47,333,3671,5
439,00:04:39,0.00E+00,0,5,00a2,51,0d48,5a,57,0,5c,47,321,3676,5
439,00:04:39,0.00E+00,0,5,00a2,51,0ce4,5a,57,0,5c,47,321,3676,5
440,00:04:40,0e1c,0,5,00a1,51,0ce4,5a,57,0,5c,46,313,3670,5
440,00:04:40,0.00E+00,0,5,00a2,51,0d48,5a,57,0,5c,46,313,3670,5
441,00:04:41,0e2c,0,5,00a3,51,0d48,5a,57,0,5c,47,031a,366d,5
441,00:04:41,0e1c,0,5,00a1,51,0d0c,5a,57,0,5c,47,031a,366d,5
442,00:04:42,0.00E+00,0,5,00a1,51,0d0c,5a,57,0,5c,47,335,364e,5
442,00:04:42,0.00E+00,0,5,00a4,52,0ce4,5a,57,0,5c,47,335,364e,5
443,00:04:43,0.00E+00,0,5,00a2,52,0ce4,5a,57,0,5c,46,032b,3653,5
443,00:04:43,0.00E+00,0,5,00a3,52,0cbc,5a,57,0,5c,46,032b,3653,5
444,00:04:44,0.00E+00,0,5,00a1,52,0cbc,5a,57,0,5c,47,332,3669,5
444,00:04:44,0e2c,0,5,00a1,51,0c00,5a,57,0,5c,47,300,3600,5
445,00:04:45,0e1c,0,5,00a2,51,0c00,5a,57,0,5c,47,300,3600,5
445,00:04:45,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5c,47,300,3600,5
446,00:04:46,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5c,46,300,3600,5
446,00:04:46,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5c,46,300,3600,5
447,00:04:47,0.00E+00,0,5,00a1,51,0c00,5a,57,0,5c,47,300,3600,5
447,00:04:47,0.00E+00,0,5,00a2,51,0d00,5a,57,0,5c,47,300,3600,5
448,00:04:48,0e1c,0,5,00a3,51,0d00,5a,57,0,5c,47,300,3600,5
448,00:04:48,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5c,47,300,3600,5
449,00:04:49,0.00E+00,0,5,00a3,51,0c00,5a,57,0,5c,46,300,3600,5
449,00:04:49,0.00E+00,0,5,00a2,52,0d00,5b,57,0,5c,46,300,3600,5
450,00:04:50,0.00E+00,0,5,00a2,52,0d00,5b,57,0,5d,46,300,3600,5
450,00:04:50,0e1c,0,5,00a1,51,0c00,5a,57,0,5d,46,300,3600,5
451,00:04:51,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5d,47,300,3600,5
451,00:04:51,0.00E+00,0,5,00a1,50,0d34,5a,57,0,5d,47,326,365d,5
452,00:04:52,0.00E+00,0,5,00a2,50,0d34,5a,57,0,5d,47,315,367a,5
452,00:04:52,0.00E+00,0,5,00a1,50,0d0c,5a,57,0,5d,47,315,367a,5
453,00:04:53,0.00E+00,0,5,00a1,50,0d0c,5a,57,0,5d,47,031f,3666,5
453,00:04:53,0.00E+00,0,5,00a1,51,0cf8,5a,57,0,5d,47,031f,3666,5
454,00:04:54,0.00E+00,0,5,00a1,51,0cf8,5a,57,0,5d,47,337,366c,5
454,00:04:54,0.00E+00,0,5,00a1,50,0ce4,5a,57,0,5d,47,337,366c,5
455,00:04:55,0.00E+00,0,5,00a2,50,0ce4,5a,57,0,5d,47,326,3656,5
455,00:04:55,0e2c,0,5,00a0,50,0cd0,5a,57,0,5d,47,326,3656,5
456,00:04:56,0e1c,0,5,00a1,50,0cd0,5a,57,0,5d,47,324,3674,5
456,00:04:56,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,324,3674,5
457,00:04:57,0.00E+00,0,5,00a2,50,0cd0,5a,57,0,5d,47,313,3661,5
457,00:04:57,0.00E+00,0,5,00a2,51,0ce4,5a,57,0,5d,47,313,3661,5
458,00:04:58,0e2c,0,5,00a2,51,0ce4,5a,57,0,5d,47,316,3672,5
458,00:04:58,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5d,47,300,3600,5
459,00:04:59,0e1c,0,5,00a3,51,0c00,5a,57,0,5d,47,300,3600,5
459,00:04:59,0.00E+00,0,5,00a2,51,0c00,5b,57,0,5d,47,300,3600,5
500,00:05:00,0.00E+00,0,5,00a1,51,0c00,5b,57,0,5d,47,300,3600,5
500,00:05:00,0.00E+00,0,5,00a2,51,0d00,5a,57,0,5d,47,300,3600,5
501,00:05:01,0.00E+00,0,5,00a3,51,0d00,5a,57,0,5d,47,300,3600,5
501,00:05:01,0e2c,0,5,00a3,51,0c00,5a,57,0,5d,47,300,3600,5
502,00:05:02,0.00E+00,0,5,00a1,51,0c00,5a,57,0,5d,47,300,3600,5
502,00:05:02,0e2c,0,5,00a1,50,0d00,5a,57,0,5d,47,300,3600,5
503,00:05:03,0e1c,0,5,00a1,50,0d00,5a,57,0,5d,47,300,3600,5
503,00:05:03,0.00E+00,0,5,00a2,51,0c00,5a,57,0,5d,47,300,3600,5
504,00:05:04,0.00E+00,0,5,00a1,51,0c00,5a,57,0,5d,47,300,3600,5
504,00:05:04,0.00E+00,0,5,00a0,50,0d00,5b,57,0,5d,47,300,3600,5
505,00:05:05,0.00E+00,0,5,00a1,50,0d00,5b,57,0,5d,47,300,3600,5
505,00:05:05,0e1c,0,5,00a1,51,0d0c,5b,57,0,5d,47,324,3659,5
506,00:05:06,0.00E+00,0,5,00a2,51,0d0c,5b,57,0,5d,47,318,3678,5
506,00:05:06,0e2c,0,5,00a1,50,0ce4,5a,57,0,5d,47,318,3678,5
507,00:05:07,0.00E+00,0,5,00a1,50,0ce4,5a,57,0,5d,47,333,366f,5
507,00:05:07,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,333,366f,5
508,00:05:08,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,033a,3663,5
508,00:05:08,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,033a,3663,5
509,00:05:09,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,328,364b,5
509,00:05:09,0.00E+00,0,5,00a0,50,0cd0,5a,57,0,5d,47,328,364b,5
510,00:05:10,0.00E+00,0,5,00a1,50,0cd0,5a,57,0,5d,47,321,3665,5
510,00:05:10,0.00E+00,0,5,00a0,50,0cd0,5b,57,0,5d,47,321,3665,5
511,00:05:11,0e1c,0,5,00a1,50,0cd0,5b,57,0,5e,47,324,3652,5
511,00:05:11,0.00E+00,0,5,00a0,50,0d20,5b,57,0,5e,47,324,3652,5
512,00:05:12,0.00E+00,0,5,00a1,50,0d20,5b,57,0,5e,47,324,3673,5
512,00:05:12,0e2c,0,5,00a1,50,0c00,5b,57,0,5e,47,300,3600,5
513,00:05:13,0.00E+00,0,5,00a1,50,0c00,5b,57,0,5e,47,300,3600,5
513,00:05:13,0.00E+00,0,5,00a0,50,0d00,5a,57,0,5e,47,300,3600,5
514,00:05:14,0.00E+00,0,5,00a0,50,0d00,5a,57,0,5e,47,300,3600,5
514,00:05:14,0.00E+00,0,5,009f,50,0c00,5a,57,0,5e,47,300,3600,5
515,00:05:15,0.00E+00,0,5,009f,50,0c00,5a,57,0,5e,47,300,3600,5
515,00:05:15,0.00E+00,0,5,00a0,50,0d00,5a,57,0,5e,47,300,3600,5
516,00:05:16,0.00E+00,0,5,009f,50,0d00,5a,57,0,5e,47,300,3600,5
516,00:05:16,0.00E+00,0,5,009f,4f,0c00,5b,57,0,5e,47,300,3600,5
517,00:05:17,0.00E+00,0,5,009f,4f,0c00,5b,57,0,5e,47,300,3600,5
517,00:05:17,0.00E+00,0,5,009f,50,0d00,5a,57,0,5e,47,300,3600,5
518,00:05:18,0.00E+00,0,5,009f,50,0d00,5a,57,0,5e,47,300,3600,5
518,00:05:18,0.00E+00,0,5,009f,4f,0c00,5a,57,0,5e,47,300,3600,5
519,00:05:19,0e0c,0,5,00a1,4f,0c00,5a,57,0,5e,47,300,3600,5
519,00:05:19,0.00E+00,0,5,00a0,50,0cf8,5a,57,0,5e,47,031d,366f,5
520,00:05:20,0.00E+00,0,5,009f,50,0cf8,5a,57,0,5e,47,033f,36f2,5
520,00:05:20,0e0c,0,5,97,4d,0c58,5a,57,0,5e,47,033f,36f2,5
521,00:05:21,0.00E+00,0,5,99,4d,0c58,5a,57,0,5e,47,330,370a,5
521,00:05:21,0e2c,0,5,96,4c,0c44,5a,57,0,5e,47,330,370a,5
522,00:05:22,0.00E+00,0,5,98,4c,0c44,5a,57,0,5e,47,332,36d6,5
522,00:05:22,0.00E+00,0,5,98,4d,0cbc,5a,57,0,5e,47,332,36d6,5
523,00:05:23,0.00E+00,0,5,97,4d,0cbc,5a,57,0,5e,47,031d,36ce,5
523,00:05:23,0.00E+00,0,5,97,4c,0cbc,5a,57,0,5e,47,031d,36ce,5
524,00:05:24,0.00E+00,0,5,97,4c,0cbc,5a,57,0,5e,47,321,36eb,5
524,00:05:24,0e1c,0,5,98,4d,0d0c,5a,57,0,5e,47,321,36eb,5
525,00:05:25,0.00E+00,0,5,009a,4d,0d0c,5a,57,0,5e,47,328,36f1,5
525,00:05:25,0e1c,0,5,98,4d,0c58,5a,57,0,5e,47,328,36f1,5
526,00:05:26,0.00E+00,0,5,99,4d,0c58,5a,57,0,5e,47,031c,3700,5
526,00:05:26,0e1c,0,5,97,4c,0d00,5a,57,0,5e,47,300,3700,5
527,00:05:27,0e1c,0,5,99,4c,0d00,5a,57,0,5e,47,300,3600,5
527,00:05:27,0.00E+00,0,5,99,4d,0c00,5a,57,0,5e,47,300,3600,5
528,00:05:28,0.00E+00,0,5,009a,4d,0c00,5a,57,0,5e,47,300,3600,5
528,00:05:28,0.00E+00,0,5,99,4c,0d00,5b,57,0,5e,47,300,3600,5
529,00:05:29,0.00E+00,0,5,98,4c,0d00,5b,57,0,5e,47,300,3600,5
529,00:05:29,0.00E+00,0,5,99,4d,0c00,5b,57,0,5e,47,300,3600,5
530,00:05:30,0.00E+00,0,5,98,4d,0c00,5b,57,0,5e,47,300,3600,5
530,00:05:30,0e1c,0,5,98,4d,0c00,5b,57,0,5e,47,300,3600,5
531,00:05:31,0e1c,0,5,99,4d,0c00,5b,57,0,5e,47,300,3600,5
531,00:05:31,0e1c,0,5,99,4d,0c00,5b,57,0,5e,47,300,3600,5
532,00:05:32,0e2c,0,5,99,4d,0c00,5b,57,0,5e,47,300,3600,5
532,00:05:32,0.00E+00,0,5,99,4d,0c00,5a,57,0,5e,47,300,3600,5
533,00:05:33,0e1c,0,5,009a,4d,0c00,5a,57,0,5e,47,300,3600,5
533,00:05:33,0e2c,0,5,009a,4d,0c94,5a,57,0,5e,47,333,36fc,5
534,00:05:34,0.00E+00,0,5,99,4d,0c94,5a,57,0,5e,47,031a,36e5,5
534,00:05:34,0e1c,0,5,99,4e,0cbc,5a,57,0,5e,47,031a,36e5,5
535,00:05:35,0.00E+00,0,5,009a,4e,0cbc,5a,57,0,5e,47,309,36d9,5
535,00:05:35,0.00E+00,0,5,009a,4e,0ce4,5b,57,0,5e,47,309,36d9,5
536,00:05:36,0e1c,0,5,009a,4e,0ce4,5b,57,0,5f,47,309,36e4,5
536,00:05:36,0.00E+00,0,5,009a,4e,0ca8,5b,57,0,5f,47,309,36e4,5
537,00:05:37,0e1c,0,5,009a,4e,0ca8,5b,57,0,5f,47,031f,3592,5
537,00:05:37,0e4c,0,5,00a2,50,0d0c,5b,57,0,5f,47,031f,3592,5
538,00:05:38,0de8,0,5,00a5,50,0d0c,5b,57,0,5f,47,307,3551,5
538,00:05:38,0df8,0,5,00ac,57,0c58,5b,57,0,5f,47,307,3551,5
539,00:05:39,0.00E+00,0,5,00a6,57,0c58,5b,57,0,5f,47,033f,3647,5
539,00:05:39,0.00E+00,0,5,00a5,52,0d48,5b,57,0,5f,47,033f,3647,5
540,00:05:40,0.00E+00,0,5,00a5,52,0d48,5b,57,0,5f,47,322,3640,5
540,00:05:40,0e3c,0,5,00a4,51,0c00,5b,57,0,5f,47,300,3600,5
541,00:05:41,0.00E+00,0,5,00a2,51,0c00,5b,57,0,5f,47,300,3600,5
541,00:05:41,0.00E+00,0,5,00a2,52,0d00,5b,57,0,5f,47,300,3600,5
542,00:05:42,0.00E+00,0,5,00a2,52,0d00,5b,57,0,5f,47,300,3600,5
542,00:05:42,0e1c,0,5,00a1,51,0c00,5b,57,0,5f,47,300,3600,5
543,00:05:43,0.00E+00,0,5,00a1,51,0c00,5b,57,0,5f,47,300,3600,5
543,00:05:43,0e2c,0,5,00a1,50,0d00,5b,57,0,5f,47,300,3600,5
544,00:05:44,0.00E+00,0,5,00a2,50,0d00,5b,57,0,5f,47,300,3600,5
544,00:05:44,0.00E+00,0,5,00a2,51,0d00,5b,57,0,5f,47,300,3600,5
545,00:05:45,0.00E+00,0,5,00a0,51,0d00,5b,57,0,5f,47,300,3600,5
545,00:05:45,0.00E+00,0,5,00a1,51,0d00,5b,57,0,5f,47,300,3600,5
546,00:05:46,0.00E+00,0,5,00a1,51,0d00,5b,57,0,5f,47,300,3600,5
546,00:05:46,0.00E+00,0,5,00a1,51,0c00,5b,57,0,5f,47,300,3600,5
547,00:05:47,0.00E+00,0,5,00a0,51,0c00,5b,57,0,5f,47,300,3600,5
547,00:05:47,0e2c,0,5,00a0,50,0ce4,5b,57,0,5f,47,328,3656,5
548,00:05:48,0e1c,0,5,009f,50,0ce4,5b,57,0,5f,47,321,3656,5
548,00:05:48,0.00E+00,0,5,00a2,51,0cbc,5b,57,0,5f,47,321,3656,5
549,00:05:49,0.00E+00,0,5,009f,51,0cbc,5b,57,0,5f,47,031d,3661,5
549,00:05:49,0.00E+00,0,5,009f,51,0c94,5b,57,0,5f,47,031d,3661,5
550,00:05:50,0.00E+00,0,5,009e,51,0c94,5b,57,0,5f,47,335,366f,5
550,00:05:50,0.00E+00,0,5,009d,4f,0d48,5b,57,0,5f,47,335,366f,5
551,00:05:51,0.00E+00,0,5,009c,4f,0d48,5b,57,0,5f,47,330,3672,5
551,00:05:51,0e2c,0,5,009d,4e,0c94,5b,57,0,5f,47,330,3672,5
552,00:05:52,0e1c,0,5,009c,4e,0c94,5b,57,0,5f,47,337,364a,5
552,00:05:52,0e1c,0,5,009c,4f,0d48,5b,57,0,5f,47,337,364a,5
553,00:05:53,0e0c,0,5,009c,4f,0d48,5b,57,0,5f,47,031c,364b,5
553,00:05:53,0.00E+00,0,5,009d,4f,0c80,5b,57,0,5f,47,031c,364b,5
554,00:05:54,0.00E+00,0,5,009c,4f,0c80,5b,57,0,5f,47,324,365f,5
554,00:05:54,0e2c,0,5,009c,4e,0d00,5b,57,0,5f,47,300,3600,5
555,00:05:55,0.00E+00,0,5,009c,4e,0d00,5b,57,0,5f,47,300,3600,5
555,00:05:55,0.00E+00,0,5,009c,4e,0d00,5b,57,0,5f,47,300,3600,5
556,00:05:56,0.00E+00,0,5,009d,4e,0d00,5b,57,0,5f,47,300,3600,5
556,00:05:56,0.00E+00,0,5,009c,4e,0d00,5b,57,0,5f,47,300,3600,5
557,00:05:57,0e2c,0,5,009c,4e,0d00,5b,57,0,5f,47,300,3600,5
557,00:05:57,0.00E+00,0,5,009c,4e,0c00,5b,57,0,5f,47,300,3600,5
558,00:05:58,0e1c,0,5,009b,4e,0c00,5b,57,0,5f,47,300,3600,5
558,00:05:58,0e0c,0,5,009b,50,0c00,5b,57,0,5f,47,300,3600,5
559,00:05:59,0.00E+00,0,5,009d,50,0c00,5b,57,0,5f,47,300,3600,5
559,00:05:59,0.00E+00,0,5,009c,4e,0c00,5b,57,0,5f,47,300,3600,5
600,00:06:00,0.00E+00,0,5,009e,4e,0c00,5b,57,0,5f,47,300,3600,5
600,00:06:00,0.00E+00,0,5,009d,4f,0c00,5b,57,0,5f,47,300,3600,5
601,00:06:01,0e0c,0,5,009c,4f,0c00,5b,57,0,5f,47,300,3600,5
601,00:06:01,0.00E+00,0,5,009d,4f,0ce4,5b,57,0,5f,47,329,3658,5
602,00:06:02,0e2c,0,5,009d,4f,0ce4,5b,57,0,60,47,324,365d,5
602,00:06:02,0e1c,0,5,009c,4f,0cbc,5b,57,0,60,47,324,365d,5
603,00:06:03,0e1c,0,5,009d,4f,0cbc,5b,57,0,60,47,329,3667,5
603,00:06:03,0.00E+00,0,5,009c,4f,0ce4,5b,57,0,60,47,329,3667,5
604,00:06:04,0e1c,0,5,009d,4f,0ce4,5b,57,0,60,47,313,366e,5
604,00:06:04,0.00E+00,0,5,009d,4f,0c58,5b,57,0,60,47,313,366e,5
605,00:06:05,0.00E+00,0,5,009c,4f,0c58,5b,57,0,60,47,033c,3664,5
605,00:06:05,0e1c,0,5,009d,4f,0d34,5b,57,0,60,47,033c,3664,5
606,00:06:06,0.00E+00,0,5,009d,4f,0d34,5b,57,0,60,47,326,3652,5
606,00:06:06,0.00E+00,0,5,009d,4f,0c58,5b,57,0,60,47,326,3652,5
607,00:06:07,0.00E+00,0,5,009d,4f,0c58,5b,57,0,60,47,326,365d,5
607,00:06:07,0e2c,0,5,009c,4e,0d0c,5b,57,0,60,47,326,365d,5
608,00:06:08,0e1c,0,5,009c,4e,0d0c,5b,57,0,60,47,328,365e,5
608,00:06:08,0.00E+00,0,5,009c,4e,0c00,5b,57,0,60,47,300,3600,5
609,00:06:09,0.00E+00,0,5,009d,4e,0c00,5b,57,0,60,47,300,3600,5
609,00:06:09,0.00E+00,0,5,009c,4f,0d00,5b,57,0,60,47,300,3600,5
610,00:06:10,0.00E+00,0,5,009c,4f,0d00,5b,57,0,60,47,300,3600,5
610,00:06:10,0.00E+00,0,5,009d,4f,0c00,5b,57,0,60,47,300,3600,5
611,00:06:11,0e1c,0,5,009c,4f,0c00,5b,57,0,60,47,300,3600,5
611,00:06:11,0.00E+00,0,5,009d,4e,0d00,5b,57,0,60,47,300,3600,5
612,00:06:12,0.00E+00,0,5,009d,4e,0d00,5b,57,0,60,47,300,3600,5
612,00:06:12,0e1c,0,5,009b,4f,0c00,5b,57,0,60,47,300,3600,5
613,00:06:13,0.00E+00,0,5,009d,4f,0c00,5b,57,0,60,47,300,3600,5
613,00:06:13,0e0c,0,5,009d,50,0c00,5b,57,0,60,47,300,3600,5
614,00:06:14,0.00E+00,0,5,00a4,50,0c00,5b,57,0,60,47,300,3600,5
614,00:06:14,0.00E+00,0,1,009f,4f,0c00,5b,57,0,60,47,300,3600,5
615,00:06:15,0.00E+00,0,5,009a,4f,0c00,5b,57,0,60,47,300,3600,5
615,00:06:15,0.00E+00,0,5,00a3,52,0cbc,5b,57,0,60,47,318,3620,5
616,00:06:16,0.00E+00,0,1,009c,52,0cbc,5b,57,0,60,47,032d,3676,5
616,00:06:16,0.00E+00,0,5,009b,4f,0ce4,5b,57,0,60,47,032d,3676,5
617,00:06:17,0d70,0,5,00af,4f,0ce4,5b,57,0,60,47,315,365b,5
617,00:06:17,0de4,0,5,00bc,60,0d5c,5b,57,0,60,47,315,365b,5
618,00:06:18,0ef0,0,5,00df,60,0d5c,5b,57,0,60,47,362,36f9,5
618,00:06:18,0f60,0,5,00ac,4b,0.00E+00,5b,57,1,60,47,362,36f9,5
619,00:06:19,0e8c,0,5,95,4b,0.00E+00,5b,57,1,60,47,329,36c4,5
619,00:06:19,0.00E+00,0,5,99,4d,0d48,5b,57,1,60,47,329,36c4,5
620,00:06:20,0.00E+00,0,5,96,4d,0d48,5b,57,1,60,47,321,36c5,5
620,00:06:20,0.00E+00,0,5,96,4d,0c58,5b,57,0,60,47,321,36c5,5
621,00:06:21,0.00E+00,0,5,99,4d,0c58,5b,57,0,60,47,324,36be,5
621,00:06:21,0.00E+00,0,5,97,4c,0d0c,5b,57,0,60,47,324,36be,5
622,00:06:22,0.00E+00,0,5,98,4c,0d0c,5b,57,0,60,47,324,36e0,5
622,00:06:22,0.00E+00,0,5,99,4d,0c00,5b,57,0,60,47,300,3600,5
623,00:06:23,0.00E+00,0,5,97,4d,0c00,5b,57,0,60,47,300,3600,5
623,00:06:23,0e2c,0,5,98,4c,0c00,5b,57,0,60,47,300,3600,5
624,00:06:24,0.00E+00,0,5,99,4c,0c00,5b,57,0,60,47,300,3600,5
624,00:06:24,0de8,0,5,009a,4f,0c00,5b,57,0,60,47,300,3600,5
625,00:06:25,0.00E+00,0,5,009f,4f,0c00,5b,57,0,60,47,300,3600,5
625,00:06:25,0ddc,0,5,009e,52,0d00,5b,57,0,60,47,300,3600,5
626,00:06:26,0dd8,0,5,00a8,52,0d00,5b,57,0,60,47,300,3300,5
626,00:06:26,0.00E+00,0,5,00c6,5d,0d00,5b,57,0,60,47,300,3300,5
627,00:06:27,0da4,0,5,00cb,5d,0d00,5b,57,0,61,47,300,3200,5
627,00:06:27,0df8,0,5,00d0,67,0d00,5b,57,1,61,47,300,3200,5
628,00:06:28,0.00E+00,0,5,0.00E+00,67,0d00,5b,57,1,61,47,300,3600,5
628,00:06:28,0f44,0,5,00c3,53,0.00E+00,5b,57,1,61,47,300,3600,5
629,00:06:29,0.00E+00,0,5,00b3,53,0.00E+00,5b,57,1,61,47,300,3600,5
629,00:06:29,0.00E+00,0,5,00ae,53,0d70,5b,57,0,61,47,321,368e,5
630,00:06:30,0.00E+00,0,5,00ab,53,0d70,5b,57,0,61,47,032d,369a,5
630,00:06:30,0.00E+00,0,5,00ac,56,0d98,5b,57,0,61,47,032d,369a,5
631,00:06:31,0.00E+00,0,5,00a9,56,0d98,5b,57,0,61,47,318,36b8,5
631,00:06:31,0.00E+00,0,5,00aa,55,0d20,5b,57,0,61,47,318,36b8,5
632,00:06:32,0.00E+00,0,5,00a8,55,0d20,5b,57,0,61,47,318,36d0,5
632,00:06:32,0.00E+00,0,5,00a9,54,0dc0,5b,57,0,61,47,318,36d0,5
633,00:06:33,0.00E+00,0,5,00a9,54,0dc0,5b,57,0,61,47,030e,36ca,5
633,00:06:33,0.00E+00,0,5,00ab,54,0d70,5b,57,0,61,47,030e,36ca,5
634,00:06:34,0.00E+00,0,5,00a9,54,0d70,5b,57,0,61,47,324,36cc,5
634,00:06:34,0.00E+00,0,5,00a8,55,0d5c,5b,57,0,61,47,324,36cc,5
635,00:06:35,0.00E+00,0,5,00aa,55,0d5c,5b,57,0,61,47,032b,36a2,5
635,00:06:35,0.00E+00,0,5,00aa,54,0d34,5b,57,0,61,47,032b,36a2,5
636,00:06:36,0e0c,0,5,00b4,54,0d34,5b,57,0,61,47,031d,346f,5
636,00:06:36,0.00E+00,0,5,00b7,5c,0c00,5b,57,0,61,47,300,3400,5
637,00:06:37,0.00E+00,0,5,00b9,5c,0c00,5b,57,0,61,47,300,3500,5
637,00:06:37,0.00E+00,0,5,00b3,57,0d00,5b,57,0,61,47,300,3500,5
638,00:06:38,0.00E+00,0,5,00b3,57,0d00,5b,57,0,61,47,300,3500,5
638,00:06:38,0.00E+00,0,5,00b2,58,0c00,5b,57,0,61,47,300,3500,5
639,00:06:39,0e2c,0,5,00b1,58,0c00,5b,57,0,61,47,300,3500,5
639,00:06:39,0.00E+00,0,5,00b1,59,0d00,5b,57,0,61,47,300,3500,5
640,00:06:40,0.00E+00,0,5,00b2,59,0d00,5b,57,0,61,47,300,3600,5
640,00:06:40,0.00E+00,0,5,00b1,57,0c00,5b,57,0,61,47,300,3600,5
641,00:06:41,0.00E+00,0,5,00b1,57,0c00,5b,57,0,61,47,300,3500,5
641,00:06:41,0e1c,0,5,00b0,57,0d00,5b,57,0,61,47,300,3500,5
642,00:06:42,0.00E+00,0,5,00b0,57,0d00,5b,57,0,61,47,300,3500,5
642,00:06:42,0.00E+00,0,5,00b0,57,0c00,5b,57,0,61,47,300,3500,5
643,00:06:43,0.00E+00,0,5,00ad,57,0c00,5b,57,0,61,47,300,3500,5
643,00:06:43,0.00E+00,0,5,00b0,58,0d34,5b,57,0,61,47,309,35ec,5
644,00:06:44,0.00E+00,0,5,00b0,58,0d34,5b,57,0,61,47,031d,35fb,5
644,00:06:44,0.00E+00,0,5,00ae,56,0d5c,5b,57,0,61,47,031d,35fb,5
645,00:06:45,0.00E+00,0,5,00ae,56,0d5c,5b,57,0,61,47,318,3602,5
645,00:06:45,0e1c,0,5,00ac,56,0d5c,5b,57,0,61,47,318,3602,5
646,00:06:46,0.00E+00,0,5,00ad,56,0d5c,5b,57,0,61,47,031d,35da,5
646,00:06:46,0.00E+00,0,5,00ad,56,0d20,5b,57,0,61,47,031d,35da,5
647,00:06:47,0e1c,0,5,00ad,56,0d20,5b,57,0,61,47,326,36e5,5
647,00:06:47,0.00E+00,0,1,00ad,57,0cd0,5b,57,0,61,47,326,36e5,5
648,00:06:48,0d94,0,1,00be,57,0cd0,5b,57,0,61,47,02f8,3613,5
648,00:06:48,0da8,0,1,00d3,71,0d20,5b,57,2,61,47,02f8,3613,5
649,00:06:49,0df8,0,1,0.00E+00,71,0d20,5b,57,2,62,47,031c,36e2,5
649,00:06:49,0.00E+00,0,1,0.00E+00,6d,0.00E+00,5b,57,4,62,47,031c,36e2,5
650,00:06:50,0ed0,0,5,00d7,6d,0.00E+00,5b,57,4,62,47,357,35cb,5
650,00:06:50,0.00E+00,0,5,00c2,5a,0d00,5b,57,4,62,47,300,3500,5
651,00:06:51,0.00E+00,0,5,00c1,5a,0d00,5b,57,4,62,48,300,3500,5
651,00:06:51,0.00E+00,0,5,00c0,5b,0d00,5b,57,3,62,48,300,3500,5
652,00:06:52,0.00E+00,0,5,00ba,5b,0d00,5b,57,3,62,47,300,3500,5
652,00:06:52,0e9c,0,5,00b7,55,0d00,5b,57,2,62,47,300,3500,5
653,00:06:53,0f04,0,1,009f,55,0d00,5b,57,2,62,48,300,3500,5
653,00:06:53,0e1c,0,1,99,4d,0d00,5b,57,1,62,48,300,3500,5
654,00:06:54,0dc4,0,5,00a4,4d,0d00,5b,57,1,62,47,300,3400,5
654,00:06:54,0dfc,0,5,00a6,54,0c00,5b,57,0,62,47,300,3400,5
655,00:06:55,0.00E+00,0,1,00a5,54,0c00,5b,57,0,62,47,300,3400,5
655,00:06:55,0.00E+00,0,5,00b9,5c,0d00,5b,57,1,62,47,300,3400,5
